seed,case_id,split,variant_id,family,field_rmse,hot_q90_rmse,gradient_q90_rmse,closure_abs_error,coverage90_mean,selection_score
171,P169-CASE-068,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0084264482,0.0150280131,0.0139934654,0.037303378,1,0.0428089309
171,P169-CASE-068,val,phase171_numpy_closure_head_control,control,0.0205728991,0.0425639607,0.0444723852,0.0351417718,1,0.0618892587
171,P169-CASE-068,val,posterior_only_calibrated_bayesian_no_neural,control,0.0205728991,0.0425639607,0.0444723852,0.0226055503,1,0.0524870925
171,P169-CASE-068,val,grid_least_squares_source_closure_control,control,0.0205737526,0.0425659379,0.0444743992,0.0226039374,0,0.0704873332
171,P169-CASE-068,val,no_closure_source_control,control,0.0257963421,0.0425398115,0.0417160057,0.115,0,0.144725905
171,P169-CASE-068,val,wrong_source_prior_control,control,0.7798840452,1.309753579,1.744433787,0.3705079455,0,1.514159099
171,P169-CASE-068,val,data_only_tiny_control,control,2.084919113,4.523164499,2.80353975,0.115,0,3.376155988
171,P169-CASE-068,val,uniform_grid_latent_trainable_control,control,0.0083743442,0.0148088578,0.0137517857,0.0389907998,0,0.0619543943
171,P169-CASE-070,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0038180463,0.0056212271,0.0080263598,0.0127948057,1,0.017341032
171,P169-CASE-070,test,phase171_numpy_closure_head_control,control,0.013604685,0.0250551412,0.0340677994,0.0040124262,1,0.0270318129
171,P169-CASE-070,test,posterior_only_calibrated_bayesian_no_neural,control,0.013604685,0.0250551412,0.0340677994,0.0051287176,1,0.0278690315
171,P169-CASE-070,test,grid_least_squares_source_closure_control,control,0.022228495,0.0389697994,0.0507988261,0.0235990483,0,0.0728016237
171,P169-CASE-070,test,no_closure_source_control,control,0.019761214,0.039861232,0.0459357587,0.035,0,0.0785770363
171,P169-CASE-070,test,wrong_source_prior_control,control,0.7988109068,1.424567927,1.810525304,0.3107322869,0,1.517826238
171,P169-CASE-070,test,data_only_tiny_control,control,2.132038657,4.611707274,2.88681997,0.035,0,3.389312109
171,P169-CASE-070,test,uniform_grid_latent_trainable_control,control,0.0038326955,0.0056867325,0.008102938,0.0114168959,0,0.0343430078
171,P169-CASE-072,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0068267385,0.0053159454,0.0122100023,0.007181658,1,0.0164971713
171,P169-CASE-072,test,phase171_numpy_closure_head_control,control,0.0144782539,0.0215808701,0.0256402656,0.0259768713,1,0.042841108
171,P169-CASE-072,test,posterior_only_calibrated_bayesian_no_neural,control,0.0144782539,0.0215808701,0.0256402656,0.0211400631,1,0.0392135018
171,P169-CASE-072,test,grid_least_squares_source_closure_control,control,0.0145075928,0.0216364311,0.0256930749,0.0212084615,0,0.0573105327
171,P169-CASE-072,test,no_closure_source_control,control,0.0186401611,0.0179500673,0.0209531785,0.115,0,0.1305754924
171,P169-CASE-072,test,wrong_source_prior_control,control,0.6230087954,0.8967222816,1.262120063,0.627161355,0,1.418936274
171,P169-CASE-072,test,data_only_tiny_control,control,1.816562913,3.678168792,2.160291522,0.115,0,2.874475824
171,P169-CASE-072,test,uniform_grid_latent_trainable_control,control,0.0068267385,0.0053159454,0.0122100023,0.0026976836,0,0.0311341905
171,P169-CASE-075,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0078817492,0.0134370911,0.00912077,0.0001554107,0.6666666667,0.0162644691
171,P169-CASE-075,val,phase171_numpy_closure_head_control,control,0.0154837747,0.0147261167,0.0297351168,0.0090564766,0.6666666667,0.0328615338
171,P169-CASE-075,val,posterior_only_calibrated_bayesian_no_neural,control,0.0154837747,0.0147261167,0.0297351168,0.0294381445,0.6666666667,0.0481477847
171,P169-CASE-075,val,grid_least_squares_source_closure_control,control,0.0154837827,0.0147261223,0.0297351332,0.029438164,0,0.0634811434
171,P169-CASE-075,val,no_closure_source_control,control,0.0218013266,0.0260788744,0.0382574618,0.105,0,0.1295928477
171,P169-CASE-075,val,wrong_source_prior_control,control,0.6342997135,0.9309642076,1.264361866,0.6352695786,0,1.443380926
171,P169-CASE-075,val,data_only_tiny_control,control,1.827194451,3.725800378,2.199106034,0.105,0,2.89101513
171,P169-CASE-075,val,uniform_grid_latent_trainable_control,control,0.0078817492,0.0134370911,0.00912077,0.0068617799,0,0.0366275793
171,P169-CASE-077,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0100102403,0.0080449728,0.0060210117,0.0338727595,0.6666666667,0.0422925723
171,P169-CASE-077,val,phase171_numpy_closure_head_control,control,0.0122645307,0.01034738,0.0156908759,0.0256407855,0.6666666667,0.0398003501
171,P169-CASE-077,val,posterior_only_calibrated_bayesian_no_neural,control,0.0122645307,0.01034738,0.0156908759,0.0404377323,0.6666666667,0.0508980602
171,P169-CASE-077,val,grid_least_squares_source_closure_control,control,0.0122645307,0.01034738,0.0156908759,0.0404377323,0,0.0662313935
171,P169-CASE-077,val,no_closure_source_control,control,0.0124377611,0.0101615604,0.015235749,0.045,0,0.069743648
171,P169-CASE-077,val,wrong_source_prior_control,control,0.498985524,0.6357710471,0.8860999555,0.7353787001,0,1.286283754
171,P169-CASE-077,val,data_only_tiny_control,control,1.531637869,2.902803272,1.491653333,0.045,0,2.315113856
171,P169-CASE-077,val,uniform_grid_latent_trainable_control,control,0.010039302,0.008138404,0.0061813213,0.0357955462,0,0.0591317746
171,P169-CASE-079,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.005019655,0.0047857585,0.0048767055,0.00190229,1,0.0098911947
171,P169-CASE-079,test,phase171_numpy_closure_head_control,control,0.0089374086,0.0093187607,0.0136301313,0.0083326031,1,0.0204136262
171,P169-CASE-079,test,posterior_only_calibrated_bayesian_no_neural,control,0.0089374086,0.0093187607,0.0136301313,0.0208919768,1,0.0298331565
171,P169-CASE-079,test,grid_least_squares_source_closure_control,control,0.0089374086,0.0093187607,0.0136301313,0.0208919768,0,0.0478331565
171,P169-CASE-079,test,no_closure_source_control,control,0.0161624483,0.017868424,0.0271915479,0.105,0,0.1212052879
171,P169-CASE-079,test,wrong_source_prior_control,control,0.4966774964,0.6107745806,0.8806291718,0.7496256818,0,1.289114591
171,P169-CASE-079,test,data_only_tiny_control,control,1.525339402,2.873774087,1.551122092,0.105,0,2.353956429
171,P169-CASE-079,test,uniform_grid_latent_trainable_control,control,0.005019655,0.0047857585,0.0048767055,0.0036300197,0,0.029186992
172,P169-CASE-001,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0057863229,0.0081770147,0.0110682482,0.0142325758,1,0.0212029825
172,P169-CASE-001,val,phase171_numpy_closure_head_control,control,0.0477550041,0.0926982452,0.1295262505,0.004507558,1,0.0846279467
172,P169-CASE-001,val,posterior_only_calibrated_bayesian_no_neural,control,0.0477550041,0.0926982452,0.1295262505,0.0139834298,1,0.0917348506
172,P169-CASE-001,val,grid_least_squares_source_closure_control,control,0.0477550042,0.0926982453,0.1295262506,0.0139834298,0,0.1097348506
172,P169-CASE-001,val,no_closure_source_control,control,0.0478571962,0.0904170046,0.1263457113,0.045,0,0.1323251683
172,P169-CASE-001,val,wrong_source_prior_control,control,0.9744236448,1.773167024,2.436551709,0.6302784857,0,2.065421085
172,P169-CASE-001,val,data_only_tiny_control,control,2.408757378,5.42907291,3.957579563,0.045,0,3.944079916
172,P169-CASE-001,val,uniform_grid_latent_trainable_control,control,0.0057863229,0.0081770147,0.0110682482,0.0134116108,0,0.0385872588
172,P169-CASE-003,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0075933793,0.010817304,0.0133327282,0.0418714782,1,0.0444937216
172,P169-CASE-003,test,phase171_numpy_closure_head_control,control,0.0461404042,0.0979463125,0.1210165021,0.0244882615,1,0.098197513
172,P169-CASE-003,test,posterior_only_calibrated_bayesian_no_neural,control,0.0461404042,0.0979463125,0.1210165021,0.0300928422,1,0.1024009486
172,P169-CASE-003,test,grid_least_squares_source_closure_control,control,0.0461404043,0.0979463126,0.1210165022,0.030092842,0,0.1204009485
172,P169-CASE-003,test,no_closure_source_control,control,0.0480739118,0.1036810006,0.1282065549,0.105,0,0.1803807674
172,P169-CASE-003,test,wrong_source_prior_control,control,0.9440834551,1.802693826,2.311221796,0.5774364379,0,1.988821728
172,P169-CASE-003,test,data_only_tiny_control,control,2.330084422,5.236585513,3.53691497,0.105,0,3.829843022
172,P169-CASE-003,test,uniform_grid_latent_trainable_control,control,0.0075872728,0.0108250031,0.0133021596,0.0418735019,0,0.0624876159
172,P169-CASE-005,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0101641242,0.0100655582,0.0185517298,0.0362233705,1,0.0431999367
172,P169-CASE-005,test,phase171_numpy_closure_head_control,control,0.0409280508,0.0728133286,0.1000104206,0.0008303804,1,0.0681145438
172,P169-CASE-005,test,posterior_only_calibrated_bayesian_no_neural,control,0.0409280508,0.0728133286,0.1000104206,0.001638701,1,0.0687207843
172,P169-CASE-005,test,grid_least_squares_source_closure_control,control,0.0412391375,0.073397033,0.1008048876,0.0020627113,0,0.0875460663
172,P169-CASE-005,test,no_closure_source_control,control,0.0412227539,0.0715976686,0.0972953423,0.045,0,0.1190218219
172,P169-CASE-005,test,wrong_source_prior_control,control,0.815533696,1.321638273,1.802468982,1.231967131,0,2.204083597
172,P169-CASE-005,test,data_only_tiny_control,control,2.223670453,4.72126466,3.102887235,0.045,0,3.531962108
172,P169-CASE-005,test,uniform_grid_latent_trainable_control,control,0.0102262203,0.010148776,0.0187173702,0.0328123405,0,0.0587369678
172,P169-CASE-010,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.002539626,0.0031105198,0.0044366668,0.0074059929,0.6666666667,0.013826558
172,P169-CASE-010,val,phase171_numpy_closure_head_control,control,0.0316805119,0.0433555304,0.0708521291,0.0521381411,0.6666666667,0.0912071034
172,P169-CASE-010,val,posterior_only_calibrated_bayesian_no_neural,control,0.0316805119,0.0433555304,0.0708521291,0.0757837539,0.6666666667,0.108941313
172,P169-CASE-010,val,grid_least_squares_source_closure_control,control,0.0316835181,0.0433578118,0.0708580034,0.0758002206,0,0.1242910463
172,P169-CASE-010,val,no_closure_source_control,control,0.0346869614,0.0534440817,0.0806075392,0.035,0,0.0996865317
172,P169-CASE-010,val,wrong_source_prior_control,control,0.659051845,0.8910942387,1.254044096,1.480563267,0,2.093097553
172,P169-CASE-010,val,data_only_tiny_control,control,1.943189745,3.866819857,2.232445428,0.035,0,2.986048259
172,P169-CASE-010,val,uniform_grid_latent_trainable_control,control,0.0025963532,0.0031933198,0.0046321317,2.95332e-05,0,0.0237203802
172,P169-CASE-012,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0056672618,0.0073194949,0.011688766,0.0051282046,1,0.0141461909
172,P169-CASE-012,val,phase171_numpy_closure_head_control,control,0.0101931392,0.013910179,0.0215217827,0.0793681023,1,0.07665343
172,P169-CASE-012,val,posterior_only_calibrated_bayesian_no_neural,control,0.0101931392,0.013910179,0.0215217827,0.001674487,1,0.0183832185
172,P169-CASE-012,val,grid_least_squares_source_closure_control,control,0.0306115921,0.0400484663,0.0628354782,0.0490410596,0,0.1016856279
172,P169-CASE-012,val,no_closure_source_control,control,0.0244616884,0.0277185562,0.0419657894,0.115,0,0.1404519786
172,P169-CASE-012,val,wrong_source_prior_control,control,0.5917130821,0.6961842178,0.9943008887,1.714003882,0,2.135882926
172,P169-CASE-012,val,data_only_tiny_control,control,1.690125967,3.105864378,1.560440956,0.115,0,2.573592938
172,P169-CASE-012,val,uniform_grid_latent_trainable_control,control,0.0056672618,0.0073194949,0.011688766,0.0021975795,0,0.029948222
172,P169-CASE-014,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0049412694,0.0072191383,0.0073171739,0.0062180715,1,0.0137803681
172,P169-CASE-014,test,phase171_numpy_closure_head_control,control,0.0198755795,0.0236727845,0.039140636,0.0046302476,1,0.0339968857
172,P169-CASE-014,test,posterior_only_calibrated_bayesian_no_neural,control,0.0198755795,0.0236727845,0.039140636,0.049226534,1,0.0674441005
172,P169-CASE-014,test,grid_least_squares_source_closure_control,control,0.0240009937,0.0286887285,0.0474899478,0.0594973679,0,0.0991107602
172,P169-CASE-014,test,no_closure_source_control,control,0.0305920191,0.039971574,0.0630794796,0.035,0,0.0911442819
172,P169-CASE-014,test,wrong_source_prior_control,control,0.5421070158,0.6153840514,0.8521295054,1.65785044,0,2.013784606
172,P169-CASE-014,test,data_only_tiny_control,control,1.673425755,3.057029524,1.507797326,0.035,0,2.481861392
172,P169-CASE-014,test,uniform_grid_latent_trainable_control,control,0.0049412694,0.0072191383,0.0073171739,0.0037395277,0,0.0299214603
172,P169-CASE-016,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0062592384,0.0084586359,0.0081537844,0.0159727455,1,0.0227459032
172,P169-CASE-016,val,phase171_numpy_closure_head_control,control,0.0231035846,0.0466950212,0.0574403323,0.0075529638,1,0.0458513449
172,P169-CASE-016,val,posterior_only_calibrated_bayesian_no_neural,control,0.0231035846,0.0466950212,0.0574403323,0.0105545655,1,0.0481025462
172,P169-CASE-016,val,grid_least_squares_source_closure_control,control,0.023103665,0.0466951723,0.0574404896,0.0105548102,0,0.0661028561
172,P169-CASE-016,val,no_closure_source_control,control,0.028875476,0.0576073369,0.06446638,0.115,0,0.1530935813
172,P169-CASE-016,val,wrong_source_prior_control,control,1.113128477,2.206534409,2.699221511,0.2459353081,0,2.028808991
172,P169-CASE-016,val,data_only_tiny_control,control,2.596534462,5.877125805,4.116754408,0.115,0,4.289885064
172,P169-CASE-016,val,uniform_grid_latent_trainable_control,control,0.0062988053,0.0085239548,0.0083657357,0.0143524132,0,0.0396044797
172,P169-CASE-018,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0049480957,0.0064959908,0.0046125986,0.0047908829,1,0.0123017159
172,P169-CASE-018,test,phase171_numpy_closure_head_control,control,0.0226005172,0.0446342541,0.0568992734,0.0207412074,1,0.0547732009
172,P169-CASE-018,test,posterior_only_calibrated_bayesian_no_neural,control,0.0226005172,0.0446342541,0.0568992734,0.0300240836,1,0.061735358
172,P169-CASE-018,test,grid_least_squares_source_closure_control,control,0.0228212623,0.0450762721,0.0574035893,0.0306690525,0,0.080578665
172,P169-CASE-018,test,no_closure_source_control,control,0.0228383286,0.0447650433,0.0572023955,0.035,0,0.0837615769
172,P169-CASE-018,test,wrong_source_prior_control,control,1.082905689,2.105453543,2.680754244,0.2750614643,0,1.998367921
172,P169-CASE-018,test,data_only_tiny_control,control,2.524750689,5.702579252,3.910086781,0.035,0,4.102525217
172,P169-CASE-018,test,uniform_grid_latent_trainable_control,control,0.0049480957,0.0064959908,0.0046125986,0.0024135095,0,0.0285186859
172,P169-CASE-020,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0060951508,0.0054522528,0.007228266,0.0174034259,0.6666666667,0.025627664
172,P169-CASE-020,test,phase171_numpy_closure_head_control,control,0.025822569,0.0456384507,0.0601866346,0.0448985615,0.6666666667,0.0793095104
172,P169-CASE-020,test,posterior_only_calibrated_bayesian_no_neural,control,0.025822569,0.0456384507,0.0601866346,0.04029398,0.6666666667,0.0758560742
172,P169-CASE-020,test,grid_least_squares_source_closure_control,control,0.0260067555,0.0459724322,0.0606118843,0.0407194005,0,0.0918019808
172,P169-CASE-020,test,no_closure_source_control,control,0.0283090868,0.0470300278,0.0649810029,0.115,0,0.1504631927
172,P169-CASE-020,test,wrong_source_prior_control,control,0.9127725716,1.477318403,2.067545486,0.8298175374,0,2.057353954
172,P169-CASE-020,test,data_only_tiny_control,control,2.342540803,5.005744236,3.345773915,0.115,0,3.784517042
172,P169-CASE-020,test,uniform_grid_latent_trainable_control,control,0.0061218757,0.0055944372,0.0073641283,0.0196617222,0,0.0427234676
172,P169-CASE-023,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0074240252,0.0087381504,0.0163541645,0.0054664973,0.6666666667,0.0195736114
172,P169-CASE-023,val,phase171_numpy_closure_head_control,control,0.0214613455,0.0311197382,0.050965897,0.0462726378,0.6666666667,0.0721530278
172,P169-CASE-023,val,posterior_only_calibrated_bayesian_no_neural,control,0.0214613455,0.0311197382,0.050965897,0.0395928501,0.6666666667,0.067143187
172,P169-CASE-023,val,grid_least_squares_source_closure_control,control,0.0214613455,0.0311197382,0.050965897,0.0395928501,0,0.0824765204
172,P169-CASE-023,val,no_closure_source_control,control,0.0226735227,0.0264127741,0.0488328083,0.105,0,0.1315893583
172,P169-CASE-023,val,wrong_source_prior_control,control,0.8896389933,1.444591719,1.956431393,0.9869262559,0,2.134395168
172,P169-CASE-023,val,data_only_tiny_control,control,2.275414717,4.887716731,3.088541712,0.105,0,3.660562234
172,P169-CASE-023,val,uniform_grid_latent_trainable_control,control,0.0074781318,0.0088306641,0.0165102916,0.0091226262,0,0.0377372634
172,P169-CASE-025,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0056926555,0.0070949606,0.0048559336,0.0314912083,0.6666666667,0.0358823138
172,P169-CASE-025,val,phase171_numpy_closure_head_control,control,0.0172460762,0.0318927299,0.0357536406,0.0243436929,0.6666666667,0.0501244226
172,P169-CASE-025,val,posterior_only_calibrated_bayesian_no_neural,control,0.0172460762,0.0318927299,0.0357536406,0.0351219164,0.6666666667,0.0582080902
172,P169-CASE-025,val,grid_least_squares_source_closure_control,control,0.017246077,0.0318927316,0.0357536421,0.0351219189,0,0.0735414267
172,P169-CASE-025,val,no_closure_source_control,control,0.0175502478,0.0320640915,0.0365630199,0.045,0,0.0813693681
172,P169-CASE-025,val,wrong_source_prior_control,control,0.7274192902,0.9764347822,1.442240748,1.283920376,0,2.049870603
172,P169-CASE-025,val,data_only_tiny_control,control,2.017999402,4.056275806,2.410752795,0.045,0,3.124079842
172,P169-CASE-025,val,uniform_grid_latent_trainable_control,control,0.0056926555,0.0070949606,0.0048559336,0.0304125886,0,0.0504066824
172,P169-CASE-027,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0075977446,0.0141702396,0.0140595564,0.0088858663,1,0.0205021479
172,P169-CASE-027,test,phase171_numpy_closure_head_control,control,0.0173320687,0.0208439731,0.0374187286,0.0016933423,1,0.0285127429
172,P169-CASE-027,test,posterior_only_calibrated_bayesian_no_neural,control,0.0173320687,0.0208439731,0.0374187286,0.0195289476,1,0.0418894469
172,P169-CASE-027,test,grid_least_squares_source_closure_control,control,0.0173320928,0.0208440026,0.0374187761,0.019529018,0,0.0598895344
172,P169-CASE-027,test,no_closure_source_control,control,0.0216032511,0.0212193733,0.0281085048,0.105,0,0.1274079762
172,P169-CASE-027,test,wrong_source_prior_control,control,0.724617559,0.9823922722,1.406965532,1.298699699,0,2.055817341
172,P169-CASE-027,test,data_only_tiny_control,control,2.010641855,4.008524891,2.412613171,0.105,0,3.15235815
172,P169-CASE-027,test,uniform_grid_latent_trainable_control,control,0.0076850727,0.0141946053,0.0143377264,0.0087817765,0,0.0385440988
172,P169-CASE-029,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0046629222,0.0056459968,0.0065287557,0.0093468788,1,0.0154551562
172,P169-CASE-029,test,phase171_numpy_closure_head_control,control,0.0095611393,0.0110201868,0.0167797177,0.0480490887,1,0.051479965
172,P169-CASE-029,test,posterior_only_calibrated_bayesian_no_neural,control,0.0095611393,0.0110201868,0.0167797177,0.0298868237,1,0.0378582662
172,P169-CASE-029,test,grid_least_squares_source_closure_control,control,0.0095611393,0.0110201868,0.0167797177,0.0298868237,0,0.0558582662
172,P169-CASE-029,test,no_closure_source_control,control,0.0117939106,0.0154253672,0.0252449572,0.045,0,0.0711534797
172,P169-CASE-029,test,wrong_source_prior_control,control,0.5729561368,0.6804606888,0.9329512637,1.47224273,0,1.926525448
172,P169-CASE-029,test,data_only_tiny_control,control,1.674102228,3.090112889,1.550461984,0.045,0,2.500921004
172,P169-CASE-029,test,uniform_grid_latent_trainable_control,control,0.0046139066,0.005551385,0.0063561546,0.0150824982,0,0.0376716727
172,P169-CASE-033,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0066080134,0.0160779419,0.0147067255,0.0151102351,0.6666666667,0.0272936173
172,P169-CASE-033,test,phase171_numpy_closure_head_control,control,0.0312176425,0.0669146812,0.0826197698,0.0182999154,0.6666666667,0.071254159
172,P169-CASE-033,test,posterior_only_calibrated_bayesian_no_neural,control,0.0312176425,0.0669146812,0.0826197698,0.0354997634,0.6666666667,0.0841540449
172,P169-CASE-033,test,grid_least_squares_source_closure_control,control,0.0312176425,0.0669146812,0.0826197698,0.0354997634,0,0.0994873782
172,P169-CASE-033,test,no_closure_source_control,control,0.0324006701,0.0726558422,0.0878811404,0.045,0,0.1094699526
172,P169-CASE-033,test,wrong_source_prior_control,control,1.13487454,2.268925499,2.865245579,0.0785418672,0,1.954090599
172,P169-CASE-033,test,data_only_tiny_control,control,2.63061486,5.951979187,4.513895534,0.045,0,4.326150251
172,P169-CASE-033,test,uniform_grid_latent_trainable_control,control,0.0066080134,0.0160779419,0.0147067255,0.0158407537,0,0.0431748396
172,P169-CASE-038,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0036820969,0.0048638178,0.0040542563,0.0196610625,0.6666666667,0.0244727496
172,P169-CASE-038,val,phase171_numpy_closure_head_control,control,0.0270405938,0.0469794903,0.0634476436,0.0580484152,0.6666666667,0.0909842343
172,P169-CASE-038,val,posterior_only_calibrated_bayesian_no_neural,control,0.0270405938,0.0469794903,0.0634476436,0.0610705706,0.6666666667,0.0932508509
172,P169-CASE-038,val,grid_least_squares_source_closure_control,control,0.0270406,0.0469795014,0.0634476565,0.0610705875,0,0.1085842066
172,P169-CASE-038,val,no_closure_source_control,control,0.0269968051,0.0489635413,0.0651534039,0.035,0,0.0895548537
172,P169-CASE-038,val,wrong_source_prior_control,control,0.9200841406,1.544604728,2.055209885,0.8349254021,0,2.080720126
172,P169-CASE-038,val,data_only_tiny_control,control,2.336715205,5.036724382,3.425494486,0.035,0,3.73285953
172,P169-CASE-038,val,uniform_grid_latent_trainable_control,control,0.0036820969,0.0048638178,0.0040542563,0.0238745518,0,0.0429661999
172,P169-CASE-040,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0064357168,0.0073821208,0.0061789101,0.0103371994,1,0.0182829315
172,P169-CASE-040,val,phase171_numpy_closure_head_control,control,0.0179207641,0.024152907,0.038350828,0.0193859824,1,0.0431259152
172,P169-CASE-040,val,posterior_only_calibrated_bayesian_no_neural,control,0.0179207641,0.024152907,0.038350828,0.0319529615,1,0.0525511495
172,P169-CASE-040,val,grid_least_squares_source_closure_control,control,0.0250004033,0.0362710788,0.0496670643,0.0562347506,0,0.0993973884
172,P169-CASE-040,val,no_closure_source_control,control,0.0249920967,0.0359962638,0.0571092032,0.115,0,0.1441522698
172,P169-CASE-040,val,wrong_source_prior_control,control,0.6965499762,0.9489853472,1.33353035,1.177144753,0,1.922558645
172,P169-CASE-040,val,data_only_tiny_control,control,1.913567853,3.859609621,2.148654025,0.115,0,3.006605179
172,P169-CASE-040,val,uniform_grid_latent_trainable_control,control,0.0064357168,0.0073821208,0.0061789101,0.0134304102,0,0.0386028396
172,P169-CASE-042,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0042610972,0.0044642087,0.0058133433,0.014678001,1,0.018743774
172,P169-CASE-042,test,phase171_numpy_closure_head_control,control,0.0207746012,0.0370918152,0.0454720862,0.0212549719,1,0.0506814018
172,P169-CASE-042,test,posterior_only_calibrated_bayesian_no_neural,control,0.0207746012,0.0370918152,0.0454720862,0.0099147887,1,0.0421762644
172,P169-CASE-042,test,grid_least_squares_source_closure_control,control,0.0208397412,0.0372435833,0.0456004898,0.0096981415,0,0.060122113
172,P169-CASE-042,test,no_closure_source_control,control,0.0212201422,0.0367092167,0.043560105,0.035,0,0.0791679961
172,P169-CASE-042,test,wrong_source_prior_control,control,0.721254398,1.002793033,1.379081689,1.118282089,0,1.918432741
172,P169-CASE-042,test,data_only_tiny_control,control,1.988221637,3.987149982,2.239539986,0.035,0,3.055855632
172,P169-CASE-042,test,uniform_grid_latent_trainable_control,control,0.0042557519,0.0044883543,0.0058063874,0.0151469566,0,0.0370942789
172,P169-CASE-044,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0107974585,0.0080280115,0.0072130511,0.0254915097,1,0.0342429982
172,P169-CASE-044,test,phase171_numpy_closure_head_control,control,0.0160294226,0.0167698013,0.0235932148,0.014194307,1,0.0343884346
172,P169-CASE-044,test,posterior_only_calibrated_bayesian_no_neural,control,0.0160294226,0.0167698013,0.0235932148,0.0018895588,1,0.0251598734
172,P169-CASE-044,test,grid_least_squares_source_closure_control,control,0.0160294226,0.0167698013,0.0235932148,0.0018895588,0,0.0431598734
172,P169-CASE-044,test,no_closure_source_control,control,0.0224168624,0.0246988266,0.0365185104,0.115,0,0.1372584788
172,P169-CASE-044,test,wrong_source_prior_control,control,0.5339024695,0.6353157875,0.9089817392,1.168692566,0,1.648383225
172,P169-CASE-044,test,data_only_tiny_control,control,1.554768991,2.892680522,1.486357738,0.115,0,2.388190869
172,P169-CASE-044,test,uniform_grid_latent_trainable_control,control,0.0107974585,0.0080280115,0.0072130511,0.0194429392,0,0.0477065703
172,P169-CASE-047,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0046266522,0.0047282347,0.0069899933,0.0009883198,1,0.0090125383
172,P169-CASE-047,val,phase171_numpy_closure_head_control,control,0.0132871017,0.0149580305,0.0259308575,0.0454843469,1,0.0549850537
172,P169-CASE-047,val,posterior_only_calibrated_bayesian_no_neural,control,0.0132871017,0.0149580305,0.0259308575,0.0172807264,1,0.0338323383
172,P169-CASE-047,val,grid_least_squares_source_closure_control,control,0.0132871017,0.0149580305,0.0259308575,0.0172807264,0,0.0518323383
172,P169-CASE-047,val,no_closure_source_control,control,0.0162520158,0.0132816901,0.0173762962,0.105,0,0.1193959834
172,P169-CASE-047,val,wrong_source_prior_control,control,0.5701026102,0.6615834666,0.9458761263,1.259094659,0,1.76132791
172,P169-CASE-047,val,data_only_tiny_control,control,1.641835544,3.072595876,1.532110056,0.105,0,2.508315725
172,P169-CASE-047,val,uniform_grid_latent_trainable_control,control,0.0046266522,0.0047282347,0.0069899933,0.00528834,0,0.0302375534
172,P169-CASE-048,test,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0055681478,0.0085020607,0.0084085131,0.0024342231,1,0.0119350786
172,P169-CASE-048,test,phase171_numpy_closure_head_control,control,0.0510233492,0.1026834404,0.139196616,0.0029941954,1,0.0897253454
172,P169-CASE-048,test,posterior_only_calibrated_bayesian_no_neural,control,0.0510233492,0.1026834404,0.139196616,0.0235491155,1,0.1051415355
172,P169-CASE-048,test,grid_least_squares_source_closure_control,control,0.0512402816,0.1028627604,0.1397453182,0.0243935181,0,0.1240825041
172,P169-CASE-048,test,no_closure_source_control,control,0.0538772477,0.0983959799,0.1331643183,0.115,0,0.1931228755
172,P169-CASE-048,test,wrong_source_prior_control,control,1.007729253,2.021242859,2.55835551,0.0097916315,0,1.6951571
172,P169-CASE-048,test,data_only_tiny_control,control,2.502287706,5.666543377,4.282110376,0.115,0,4.170057419
172,P169-CASE-048,test,uniform_grid_latent_trainable_control,control,0.0054937036,0.0082471668,0.008148193,0.0030431837,0,0.030240344
172,P169-CASE-051,val,tiny_explicit_latent_hidden_closure_smoke,mechanism_candidate,0.0059709877,0.0060575276,0.011355711,0.0187824104,1,0.0244048721
