split_id,profile,method,role,split,rmse,mae,r2,n_rows
element_set_hash_2,uci_feature_full,knn,admissible,test,18.7171230331,11.4382322,0.69600676289,4693
element_set_hash_2,uci_feature_full,extra_trees,admissible,train,5.06216288646,2.31173808971,0.977422944481,13096
element_set_hash_2,uci_feature_full,extra_trees,admissible,val,13.0145469995,8.33174974471,0.87412503739,3474
element_set_hash_2,uci_feature_full,extra_trees,admissible,test,14.1165319873,9.25811456248,0.827081378399,4693
element_set_hash_2,uci_feature_full,hist_gradient_boosting,admissible,train,8.31005682907,5.23601804222,0.939158059427,13096
element_set_hash_2,uci_feature_full,hist_gradient_boosting,admissible,val,12.5490583701,8.4453527351,0.882968298,3474
element_set_hash_2,uci_feature_full,hist_gradient_boosting,admissible,test,13.9666364186,9.26796544361,0.830734134125,4693
element_set_hash_2,weighted_feature_core,knn,admissible,train,4.70574421516,1.47102469443,0.98049025001,13096
element_set_hash_2,weighted_feature_core,knn,admissible,val,13.78968357,8.47010403138,0.858684485667,3474
element_set_hash_2,weighted_feature_core,knn,admissible,test,16.1043815136,9.65978749238,0.774952686588,4693
element_set_hash_2,weighted_feature_core,extra_trees,admissible,train,5.0810914316,2.33154160948,0.977253787619,13096
element_set_hash_2,weighted_feature_core,extra_trees,admissible,val,12.1481332813,7.66950518524,0.890326844665,3474
element_set_hash_2,weighted_feature_core,extra_trees,admissible,test,13.7852039595,8.70581512608,0.835103239384,4693
element_set_hash_2,weighted_feature_core,hist_gradient_boosting,admissible,train,8.75487852733,5.53310048635,0.932470222401,13096
element_set_hash_2,weighted_feature_core,hist_gradient_boosting,admissible,val,13.5151965057,8.84612419518,0.864254334367,3474
element_set_hash_2,weighted_feature_core,hist_gradient_boosting,admissible,test,13.8958217718,8.97078718701,0.832446230687,4693
element_set_hash_2,element_fraction_vector,knn,admissible,train,4.70105398372,1.46399154116,0.980529121499,13096
element_set_hash_2,element_fraction_vector,knn,admissible,val,17.2995572534,10.0691336885,0.77759158294,3474
element_set_hash_2,element_fraction_vector,knn,admissible,test,15.9598064944,9.67142110322,0.778975216078,4693
element_set_hash_2,element_fraction_vector,extra_trees,admissible,train,6.09328150149,3.10695448482,0.967288718766,13096
element_set_hash_2,element_fraction_vector,extra_trees,admissible,val,11.9190503649,7.3524542572,0.89442415838,3474
element_set_hash_2,element_fraction_vector,extra_trees,admissible,test,12.5290680805,7.57795582206,0.863785522117,4693
element_set_hash_2,element_fraction_vector,hist_gradient_boosting,admissible,train,9.50898953999,5.98992745053,0.920335688079,13096
