target,selected_low_capacity,profile,model,model_label,alpha,l1_ratio,feature,coefficient_standardized,coefficient_raw_scale,abs_coefficient_standardized,coefficient_rank,intercept_raw_scale
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,oxygen_fraction,0.000000000,0.000000000,0.000000000,13,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,halogen_fraction,0.000000000,0.000000000,0.000000000,11,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,alkali_fraction,0.000000000,0.000000000,0.000000000,12,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,alkaline_earth_fraction,0.000000000,0.000000000,0.000000000,10,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,transition_metal_fraction,-0.071357649,-0.273225834,0.071357649,4,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_metal_fraction,-0.086226578,-0.310027230,0.086226578,3,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_low_en_fraction,-0.000000000,-0.000000000,0.000000000,9,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_high_en_fraction,0.118317082,0.404500074,0.118317082,1,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,mean_electronegativity,0.000000000,0.000000000,0.000000000,14,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,electronegativity_range,0.033515957,0.045483935,0.033515957,5,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_en_variance,0.000000000,0.000000000,0.000000000,15,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_ionicity_proxy,0.007767408,0.036063267,0.007767408,8,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_halogen_alkali_interaction,0.014247579,0.599600383,0.014247579,7,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_oxide_ionic_proxy,0.000000000,0.000000000,0.000000000,16,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,phase125_cation_anion_balance,-0.028612346,-0.000000000,0.028612346,6,0.831198896
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,anion_fraction,0.046722901,0.152133766,0.046722901,2,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,oxygen_fraction,0.000000000,0.000000000,0.000000000,8,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,halogen_fraction,0.000000000,0.000000000,0.000000000,4,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,alkali_fraction,0.000000000,0.000000000,0.000000000,5,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,alkaline_earth_fraction,0.000000000,0.000000000,0.000000000,6,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,transition_metal_fraction,-0.000000000,-0.000000000,0.000000000,7,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_metal_fraction,-0.015607057,-0.056115096,0.015607057,3,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_low_en_fraction,0.000000000,0.000000000,0.000000000,9,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_high_en_fraction,0.048934211,0.167295300,0.048934211,1,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,mean_electronegativity,0.000000000,0.000000000,0.000000000,10,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,electronegativity_range,0.000000000,0.000000000,0.000000000,11,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_en_variance,0.000000000,0.000000000,0.000000000,12,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_ionicity_proxy,0.000000000,0.000000000,0.000000000,13,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_halogen_alkali_interaction,0.000000000,0.000000000,0.000000000,14,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_oxide_ionic_proxy,0.000000000,0.000000000,0.000000000,15,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,phase125_cation_anion_balance,-0.000000000,-0.000000000,0.000000000,16,0.838123422
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,anion_fraction,0.000000000,0.000000000,0.000000000,1,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,oxygen_fraction,0.000000000,0.000000000,0.000000000,2,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,halogen_fraction,0.000000000,0.000000000,0.000000000,3,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,alkali_fraction,0.000000000,0.000000000,0.000000000,4,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,alkaline_earth_fraction,0.000000000,0.000000000,0.000000000,5,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,transition_metal_fraction,0.000000000,0.000000000,0.000000000,6,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_metal_fraction,0.000000000,0.000000000,0.000000000,7,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_low_en_fraction,0.000000000,0.000000000,0.000000000,8,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_high_en_fraction,0.000000000,0.000000000,0.000000000,9,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,mean_electronegativity,0.000000000,0.000000000,0.000000000,10,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,electronegativity_range,0.000000000,0.000000000,0.000000000,11,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_en_variance,0.000000000,0.000000000,0.000000000,12,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_ionicity_proxy,0.000000000,0.000000000,0.000000000,13,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_halogen_alkali_interaction,0.000000000,0.000000000,0.000000000,14,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_oxide_ionic_proxy,0.000000000,0.000000000,0.000000000,15,0.927322364
gap_expt_ev,false,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,phase125_cation_anion_balance,0.000000000,0.000000000,0.000000000,16,0.927322364
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,anion_fraction,0.294992040,0.960519337,0.294992040,5,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,oxygen_fraction,-0.160815600,-0.680662685,0.160815600,9,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,halogen_fraction,-0.158669329,-1.106972504,0.158669329,10,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,alkali_fraction,0.056969061,0.491135369,0.056969061,14,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,alkaline_earth_fraction,0.004602058,0.040565572,0.004602058,16,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,transition_metal_fraction,-0.063560436,-0.243370592,0.063560436,13,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_metal_fraction,-0.300432113,-1.080202159,0.300432113,4,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_low_en_fraction,-0.095001555,-0.488955264,0.095001555,12,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_high_en_fraction,0.402467317,1.375947208,0.402467317,2,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,mean_electronegativity,-0.272698396,-0.610426863,0.272698396,6,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,electronegativity_range,0.349980738,0.474952905,0.349980738,3,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_en_variance,-0.544236156,-1.443185178,0.544236156,1,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_ionicity_proxy,0.219810305,1.020556416,0.219810305,8,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_halogen_alkali_interaction,0.121229851,5.101881911,0.121229851,11,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_oxide_ionic_proxy,-0.043987148,-1.518465617,0.043987148,15,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,phase125_cation_anion_balance,0.239813149,0.000000000,0.239813149,7,1.471759660
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,anion_fraction,0.294992138,0.960519657,0.294992138,5,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,oxygen_fraction,-0.160816136,-0.680664953,0.160816136,9,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,halogen_fraction,-0.158669493,-1.106973646,0.158669493,10,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,alkali_fraction,0.056969162,0.491136239,0.056969162,14,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,alkaline_earth_fraction,0.004602111,0.040566037,0.004602111,16,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,transition_metal_fraction,-0.063560647,-0.243371398,0.063560647,13,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_metal_fraction,-0.300431259,-1.080199086,0.300431259,4,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_low_en_fraction,-0.095001453,-0.488954739,0.095001453,12,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_high_en_fraction,0.402466844,1.375945593,0.402466844,2,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,mean_electronegativity,-0.272697567,-0.610425008,0.272697567,6,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,electronegativity_range,0.349978917,0.474950434,0.349978917,3,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_en_variance,-0.544232906,-1.443176560,0.544232906,1,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_ionicity_proxy,0.219808965,1.020550192,0.219808965,8,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_halogen_alkali_interaction,0.121229164,5.101853004,0.121229164,11,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_oxide_ionic_proxy,-0.043987465,-1.518476560,0.043987465,15,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,phase125_cation_anion_balance,0.239812250,0.000000000,0.239812250,7,1.471756791
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,anion_fraction,0.294999890,0.960544899,0.294999890,5,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,oxygen_fraction,-0.160868417,-0.680886237,0.160868417,9,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,halogen_fraction,-0.158685634,-1.107086256,0.158685634,10,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,alkali_fraction,0.056978414,0.491216005,0.056978414,14,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,alkaline_earth_fraction,0.004605512,0.040596013,0.004605512,16,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,transition_metal_fraction,-0.063581078,-0.243449627,0.063581078,13,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_metal_fraction,-0.300345922,-1.079892259,0.300345922,4,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_low_en_fraction,-0.094992666,-0.488909514,0.094992666,12,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_high_en_fraction,0.402421571,1.375790815,0.402421571,2,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,mean_electronegativity,-0.272614505,-0.610239075,0.272614505,6,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,electronegativity_range,0.349793999,0.474699484,0.349793999,3,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_en_variance,-0.543909157,-1.442318055,0.543909157,1,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_ionicity_proxy,0.219676228,1.019933908,0.219676228,8,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_halogen_alkali_interaction,0.121160172,5.098949499,0.121160172,11,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_oxide_ionic_proxy,-0.044020372,-1.519612516,0.044020372,15,1.471478487
gap_expt_ev,false,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,phase125_cation_anion_balance,0.239720005,0.000000000,0.239720005,7,1.471478487
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,chalcogen_fraction,-0.030670968,-0.107337330,0.030670968,15,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,pnictogen_fraction,-0.172947560,-1.060393338,0.172947560,9,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,metalloid_fraction,0.719761832,3.398114883,0.719761832,2,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,post_transition_fraction,0.467203262,2.486710188,0.467203262,5,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,mean_electronegativity,-0.408267521,-0.913894126,0.408267521,6,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,electronegativity_range,-0.033453782,-0.045399559,0.033453782,14,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,entropy_fraction,-0.065175644,-0.301791053,0.065175644,11,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,max_fraction,0.057077269,0.487160749,0.057077269,13,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_nonmetal_fraction,1.151376022,3.839794470,1.151376022,1,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_p_block_fraction,-0.602633425,-2.130019116,0.602633425,3,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_covalency_proxy,-0.020059767,-0.281757469,0.020059767,16,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_chalcogen_covalent_proxy,-0.101763957,-1.315215050,0.101763957,10,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_pnictogen_metalloid_interaction,-0.063113376,-0.921628586,0.063113376,12,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_pblock_anion_interaction,0.599466222,2.260698648,0.599466222,4,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_en_variance,0.204110147,0.541251690,0.204110147,8,1.050975622
gap_expt_ev,false,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,phase125_descriptor_complexity,0.211088884,0.382961396,0.211088884,7,1.050975622
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,chalcogen_fraction,-0.030670968,-0.107337331,0.030670968,15,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,pnictogen_fraction,-0.172947558,-1.060393331,0.172947558,9,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,metalloid_fraction,0.719761795,3.398114709,0.719761795,2,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,post_transition_fraction,0.467203232,2.486710026,0.467203232,5,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,mean_electronegativity,-0.408267519,-0.913894120,0.408267519,6,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,electronegativity_range,-0.033453780,-0.045399556,0.033453780,14,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,entropy_fraction,-0.065175644,-0.301791053,0.065175644,11,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,max_fraction,0.057077269,0.487160753,0.057077269,13,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_nonmetal_fraction,1.151375978,3.839794321,1.151375978,1,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_p_block_fraction,-0.602633379,-2.130018952,0.602633379,3,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_covalency_proxy,-0.020059765,-0.281757439,0.020059765,16,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_chalcogen_covalent_proxy,-0.101763955,-1.315215024,0.101763955,10,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_pnictogen_metalloid_interaction,-0.063113375,-0.921628571,0.063113375,12,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_pblock_anion_interaction,0.599466215,2.260698623,0.599466215,4,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_en_variance,0.204110143,0.541251680,0.204110143,8,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,phase125_descriptor_complexity,0.211088884,0.382961397,0.211088884,7,1.050975609
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,chalcogen_fraction,-0.030670972,-0.107337344,0.030670972,15,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,pnictogen_fraction,-0.172947441,-1.060392609,0.172947441,9,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,metalloid_fraction,0.719758142,3.398097460,0.719758142,2,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,post_transition_fraction,0.467200222,2.486694008,0.467200222,5,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,mean_electronegativity,-0.408267255,-0.913893531,0.408267255,6,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,electronegativity_range,-0.033453584,-0.045399290,0.033453584,14,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,entropy_fraction,-0.065175631,-0.301790994,0.065175631,11,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,max_fraction,0.057077310,0.487161105,0.057077310,13,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_nonmetal_fraction,1.151371547,3.839779545,1.151371547,1,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_p_block_fraction,-0.602628797,-2.130002758,0.602628797,3,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_covalency_proxy,-0.020059557,-0.281754521,0.020059557,16,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_chalcogen_covalent_proxy,-0.101763755,-1.315212444,0.101763755,10,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_pnictogen_metalloid_interaction,-0.063113269,-0.921627025,0.063113269,12,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_pblock_anion_interaction,0.599465548,2.260696109,0.599465548,4,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_en_variance,0.204109786,0.541250733,0.204109786,8,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,phase125_descriptor_complexity,0.211088902,0.382961429,0.211088902,7,1.050974272
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,chalcogen_fraction,-0.030671348,-0.107338658,0.030671348,15,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,pnictogen_fraction,-0.172935669,-1.060320435,0.172935669,9,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,metalloid_fraction,0.719392991,3.396373524,0.719392991,2,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,post_transition_fraction,0.466899429,2.485093022,0.466899429,5,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,mean_electronegativity,-0.408240927,-0.913834597,0.408240927,6,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,electronegativity_range,-0.033433992,-0.045372701,0.033433992,14,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,entropy_fraction,-0.065174355,-0.301785081,0.065174355,11,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,max_fraction,0.057081431,0.487196278,0.057081431,13,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_nonmetal_fraction,1.150928740,3.838302800,1.150928740,1,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_p_block_fraction,-0.602170875,-2.128384223,0.602170875,3,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_covalency_proxy,-0.020038794,-0.281462877,0.020038794,16,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_chalcogen_covalent_proxy,-0.101743795,-1.314954480,0.101743795,10,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_pnictogen_metalloid_interaction,-0.063102688,-0.921472511,0.063102688,12,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_pblock_anion_interaction,0.599398918,2.260444835,0.599398918,4,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_en_variance,0.204074082,0.541156054,0.204074082,8,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase125_descriptor_complexity,0.211090687,0.382964669,0.211090687,7,1.050840698
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,chalcogen_fraction,-0.030673961,-0.107347803,0.030673961,15,1.037978321
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,pnictogen_fraction,-0.171782916,-1.053252558,0.171782916,9,1.037978321
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,metalloid_fraction,0.684688715,3.232528885,0.684688715,2,1.037978321
gap_expt_ev,false,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,post_transition_fraction,0.438328349,2.333022176,0.438328349,5,1.037978321
