target,split_id,split_strategy,split_viable,split_reason,train_rows,val_rows,test_rows,train_target_mean,val_target_mean,test_target_mean,train_target_median,val_target_median,test_target_median,train_target_q90,val_target_q90,test_target_q90,target_mean_shift_z,target_median_shift_z,target_q90_shift_z,target_distribution_shift_z,mean_val_rmse,mean_test_rmse,best_admissible_profile,best_admissible_method,best_admissible_val_rmse,best_admissible_test_rmse,best_admissible_val_gain_vs_mean,best_admissible_test_gain_vs_mean,best_admissible_relative_val_gain,split_pass,best_negative_profile,best_negative_method,best_negative_val_rmse,best_negative_test_rmse,negative_control_dominates,nearest_neighbor_val_rmse,nearest_neighbor_test_rmse,nearest_neighbor_val_gain_vs_mean,nearest_neighbor_test_gain_vs_mean,nearest_neighbor_dominates,val_near_duplicate_fraction,test_near_duplicate_fraction
last_phdos_peak,phase126_registered_split,group_hash_by_chemistry_family_key,true,ok,776,210,279,595.954665212,538.930531505,572.664591620,475.085741332,374.585749312,476.585741213,1187.585684759,945.382190997,1071.385693985,0.112973189,0.199105253,0.479840714,0.479840714,506.041112893,453.397038630,composition_descriptors,extra_trees,299.918437858,313.776955087,206.122675035,139.620083543,0.407323970,true,dominant_element_shortcut,extra_trees,299.238456142,300.601975438,true,371.868163979,392.559898418,134.172948914,60.837140212,false,0.000000000,0.000000000
last_phdos_peak,chemistry_family_hash_0,group_hash_by_chemistry_family_key,true,ok,778,232,255,580.252119432,618.411201206,550.988648174,461.585742405,444.085743794,466.585742007,1075.485693660,1320.985674167,989.985700448,0.073596488,0.033751819,0.473489807,0.473489807,472.937396807,431.725333825,composition_lattice_descriptors,knn,290.418109901,298.015803167,182.519286907,133.709530658,0.385926950,true,dominant_element_shortcut,knn,321.863789021,364.401170060,false,398.044852837,531.792497449,74.892543970,-100.067163624,false,0.000000000,0.000000000
last_phdos_peak,chemistry_family_hash_1,group_hash_by_chemistry_family_key,true,ok,798,209,258,609.273618280,521.079956852,543.812381831,491.085740062,395.585747645,401.085747208,1130.485689293,869.785709993,1179.685685386,0.172075761,0.186331235,0.508655005,0.508655005,480.338979909,447.698946381,composition_lattice_descriptors,hist_gradient_boosting,250.334850180,209.850903924,230.004129729,237.848042457,0.478837112,true,dominant_element_shortcut,extra_trees,365.474811015,378.742437990,false,294.703640838,326.632321650,185.635339071,121.066624730,false,0.000000000,0.000000000
last_phdos_peak,chemistry_family_hash_2,group_hash_by_chemistry_family_key,true,ok,736,266,263,517.407971452,645.661445816,695.252628543,440.585744072,461.085742444,546.585735655,926.250420513,1318.585674357,1358.785671165,0.456981140,0.272372518,1.111421930,1.111421930,629.198599509,607.194455657,composition_descriptors,hist_gradient_boosting,458.122557929,434.981703578,171.076041580,172.212752078,0.271895140,true,dominant_element_shortcut,extra_trees,484.688269675,433.903337822,false,514.059306780,368.104227994,115.139292728,239.090227663,false,0.000000000,0.000000000
last_phdos_peak,dominant_element_hash,group_hash_by_dominant_element,false,one or more splits is below minimum row count,766,422,77,,,,,,,,,,,,,,,,,,,,,,,false,,,,,false,,,,,false,,
last_phdos_peak,lattice_volume_bins,quartile_bins_by_lattice_volume,true,ok,633,316,316,488.429727035,747.833085487,601.007533719,336.585752329,632.085728866,480.085740935,947.585703815,1363.085670824,1131.085689245,0.562014635,0.640220359,0.900208323,0.900208323,599.616843304,474.092229766,composition_lattice_descriptors,hist_gradient_boosting,365.640675791,311.993905393,233.976167513,162.098324373,0.390209465,true,dominant_element_shortcut,extra_trees,379.889871708,294.322243754,false,407.898524880,370.628711962,191.718318424,103.463517804,false,0.000000000,0.000000000
last_phdos_peak,volume_per_site_bins,quartile_bins_by_volume_per_site,true,ok,632,317,316,359.289570011,925.485436998,680.252408566,279.085756895,770.585717869,538.585736290,584.085732678,1455.585663479,1206.852632374,1.640003372,1.423644432,2.524325783,2.524325783,751.962447991,606.853034874,composition_lattice_descriptors,extra_trees,432.943467488,378.945659266,319.018980503,227.907375608,0.424248553,true,dominant_element_shortcut,extra_trees,514.149357797,362.121311952,false,499.484614486,373.328945746,252.477833505,233.524089128,false,0.000000000,0.000000000
last_phdos_peak,element_count_bins,quartile_bins_by_element_count,true,ok,633,316,316,495.904811959,662.570460195,671.296333832,376.585749153,510.585738514,545.085735774,909.985706801,1322.085674079,1183.526065095,0.413783157,0.397524667,0.972225017,0.972225017,568.425015499,568.069618929,composition_descriptors,extra_trees,403.648727994,361.604014764,164.776287505,206.465604165,0.289882189,true,dominant_element_shortcut,extra_trees,439.987768948,353.448532864,false,462.423715017,326.133554969,106.001300483,241.936063961,false,0.000000000,0.000000000
last_phdos_peak,density_anisotropy_bins,quartile_bins_by_density_z_proxy_abc_anisotropy,true,ok,794,227,244,626.887716022,497.434348796,511.242660591,453.585743040,418.585745818,505.585738911,1262.585678804,852.985711326,795.585715884,0.229084557,0.092020750,0.826417124,0.826417124,402.924460633,291.932639471,composition_descriptors,hist_gradient_boosting,210.220711785,191.229677518,192.703748848,100.702961952,0.478262721,true,dominant_element_shortcut,extra_trees,275.425148185,326.933211406,false,323.261493384,415.997795530,79.662967249,-124.065156059,false,0.000000000,0.000000000
