target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_balanced_accuracy,val_balanced_accuracy,test_balanced_accuracy,val_accuracy,test_accuracy,val_log_loss,test_log_loss,majority_val_balanced_accuracy,majority_test_balanced_accuracy,val_balanced_accuracy_gain_vs_majority,test_balanced_accuracy_gain_vs_majority,selected_admissible,selected_negative_control
is_metal,element_count_bins,quartile_bins_by_element_count,dominant_element_shortcut,negative_control,extra_trees,2461,1230,1230,0.750031852,0.766626241,0.769628647,0.776422764,0.768292683,0.604813542,0.503843183,0.500000000,0.500000000,0.266626241,0.269628647,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,composition_descriptors,admissible,knn,2461,1230,1230,0.904312873,0.828871445,0.802786736,0.830894309,0.805691057,0.502560930,0.675095194,0.500000000,0.500000000,0.328871445,0.302786736,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,composition_descriptors,admissible,extra_trees,2461,1230,1230,0.999642602,0.878361332,0.822705037,0.862601626,0.824390244,0.357488101,0.354890139,0.500000000,0.500000000,0.378361332,0.322705037,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,composition_descriptors,admissible,hist_gradient_boosting,2461,1230,1230,0.999529190,0.891320838,0.822112395,0.881300813,0.824390244,0.365415429,0.424749241,0.500000000,0.500000000,0.391320838,0.322112395,true,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_element_fractions,admissible,knn,2461,1230,1230,0.751600215,0.727888721,0.678605917,0.746341463,0.682926829,0.550346553,0.706447015,0.500000000,0.500000000,0.227888721,0.178605917,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_element_fractions,admissible,extra_trees,2461,1230,1230,0.845555542,0.715653686,0.709363731,0.739024390,0.713008130,0.893300076,0.944379940,0.500000000,0.500000000,0.215653686,0.209363731,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,common_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.793861367,0.720183760,0.607156936,0.720325203,0.607317073,0.564800591,0.678596298,0.500000000,0.500000000,0.220183760,0.107156936,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,all_element_fractions,admissible,knn,2461,1230,1230,0.817382338,0.782032269,0.738954782,0.817073171,0.744715447,0.437207476,0.591552745,0.500000000,0.500000000,0.282032269,0.238954782,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,all_element_fractions,admissible,extra_trees,2461,1230,1230,0.999642602,0.877696523,0.779233218,0.882113821,0.783739837,0.295166328,0.461400060,0.500000000,0.500000000,0.377696523,0.279233218,false,false
is_metal,entropy_bins,quartile_bins_by_entropy_fraction,all_element_fractions,admissible,hist_gradient_boosting,2461,1230,1230,0.977263824,0.848555746,0.783872487,0.844715447,0.787804878,0.368446467,0.474286257,0.500000000,0.500000000,0.348555746,0.283872487,false,false
