target,selected_low_capacity,profile,model,model_label,alpha,l1_ratio,feature,coefficient_standardized,coefficient_raw_scale,abs_coefficient_standardized,coefficient_rank,intercept_raw_scale
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase122_refractory_to_transition,609.844330951,43396.356950370,609.844330951,4,-6466.076028256
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=0.01,0.010000000,,phase122_light_to_non_fe,127.597268726,2632.613104213,127.597268726,8,-6466.076028256
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,non_fe_fraction,185.273011832,3469.264571781,185.273011832,2,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,transition_fraction,117.669610148,8518.357570284,117.669610148,5,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,light_fraction,11.347634216,912.453797909,11.347634216,10,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,refractory_fraction,81.657447900,6153.253742771,81.657447900,7,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,entropy_fraction,52.858301661,390.789549283,52.858301661,9,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,phase122_solid_solution_weighted,-268.718973197,-6103.605125659,268.718973197,1,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,phase122_gamma_stabilizer_fraction,179.672242479,3336.649707219,179.672242479,3,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,phase122_carbide_former_fraction,-66.232252052,-1266.583438630,66.232252052,8,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,phase122_refractory_to_transition,120.139198854,8549.072759410,120.139198854,4,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=1,1.000000000,,phase122_light_to_non_fe,99.049277926,2043.605083676,99.049277926,6,-7550.011962309
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,non_fe_fraction,49.383524289,924.713802363,49.383524289,9,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,transition_fraction,61.862669222,4478.372419389,61.862669222,6,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,light_fraction,21.158725000,1701.355420598,21.158725000,10,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,refractory_fraction,76.929950630,5797.015689581,76.929950630,4,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,entropy_fraction,50.759245259,375.270902644,50.759245259,8,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,phase122_solid_solution_weighted,-94.813684151,-2153.570630613,94.813684151,2,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,phase122_gamma_stabilizer_fraction,111.889268020,2077.868502272,111.889268020,1,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,phase122_carbide_former_fraction,-76.856949748,-1469.763395912,76.856949748,5,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,phase122_refractory_to_transition,80.727207046,5744.526127077,80.727207046,3,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=10,10.000000000,,phase122_light_to_non_fe,56.558880305,1166.934456656,56.558880305,7,-3496.889966872
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,non_fe_fraction,4.404335440,82.471833066,4.404335440,8,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,transition_fraction,-10.565983859,-764.894423261,10.565983859,7,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,light_fraction,3.829197523,307.902577403,3.829197523,10,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,refractory_fraction,40.113611483,3022.739950124,40.113611483,4,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,entropy_fraction,12.560137973,92.859030713,12.560137973,6,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,phase122_solid_solution_weighted,-4.198232614,-95.357442757,4.198232614,9,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,phase122_gamma_stabilizer_fraction,60.817584484,1129.428634406,60.817584484,1,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,phase122_carbide_former_fraction,-59.996396462,-1147.332904780,59.996396462,2,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,phase122_refractory_to_transition,40.681455709,2894.881338756,40.681455709,3,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,ridge,ridge;alpha=100,100.000000000,,phase122_light_to_non_fe,13.508245931,278.704909658,13.508245931,5,1887.172847512
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,non_fe_fraction,1704.416751018,31915.455960923,1704.416751018,1,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,transition_fraction,102.777835865,7440.309822567,102.777835865,9,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,light_fraction,-378.027255451,-30396.856152600,378.027255451,6,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,refractory_fraction,-576.894118327,-43471.550777887,576.894118327,5,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,entropy_fraction,25.427844964,187.991966457,25.427844964,10,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,phase122_solid_solution_weighted,-365.720975494,-8306.880582446,365.720975494,7,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,phase122_gamma_stabilizer_fraction,-1209.469302678,-22460.761545576,1209.469302678,3,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,phase122_carbide_former_fraction,-1433.181557976,-27407.252050835,1433.181557976,2,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,phase122_refractory_to_transition,768.533556121,54688.639111861,768.533556121,4,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1e-05,0.000010000,,phase122_light_to_non_fe,130.750480335,2697.670814976,130.750480335,8,-6438.896862076
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,non_fe_fraction,1702.941872000,31887.838632979,1702.941872000,1,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,transition_fraction,102.775813116,7440.163391417,102.775813116,9,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,light_fraction,-377.672948661,-30368.366639318,377.672948661,6,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,refractory_fraction,-576.164551635,-43416.574666172,576.164551635,5,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,entropy_fraction,25.452608275,188.175045422,25.452608275,10,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,phase122_solid_solution_weighted,-365.714313452,-8306.729262753,365.714313452,7,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,phase122_gamma_stabilizer_fraction,-1208.018179121,-22433.813081390,1208.018179121,3,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,phase122_carbide_former_fraction,-1431.779652095,-27380.442894939,1431.779652095,2,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,phase122_refractory_to_transition,767.799225222,54636.384324530,767.799225222,4,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.0001,0.000100000,,phase122_light_to_non_fe,130.738496602,2697.423564119,130.738496602,8,-6438.784632638
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,non_fe_fraction,1688.193678479,31611.676526189,1688.193678479,1,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,transition_fraction,102.755583093,7438.698896247,102.755583093,9,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,light_fraction,-374.130025451,-30083.483140464,374.130025451,6,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,refractory_fraction,-568.868816580,-42866.808414733,568.868816580,5,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,entropy_fraction,25.700237154,190.005803790,25.700237154,10,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,phase122_solid_solution_weighted,-365.647692682,-8305.216057825,365.647692682,7,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,phase122_gamma_stabilizer_fraction,-1193.507539016,-22164.339497770,1193.507539016,3,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,phase122_carbide_former_fraction,-1417.761167943,-27112.362325248,1417.761167943,2,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,phase122_refractory_to_transition,760.455848208,54113.831610727,760.455848208,4,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.001,0.001000000,,phase122_light_to_non_fe,130.618665574,2694.951185706,130.618665574,8,-6437.662171242
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,non_fe_fraction,1540.772167994,28851.186920124,1540.772167994,1,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,transition_fraction,102.553034087,7424.035935670,102.553034087,9,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,light_fraction,-338.715437710,-27235.825693200,338.715437710,7,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,refractory_fraction,-495.905237889,-37368.676582177,495.905237889,5,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,entropy_fraction,28.176086485,208.310138469,28.176086485,10,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,phase122_solid_solution_weighted,-364.981446562,-8290.083135924,364.981446562,6,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,phase122_gamma_stabilizer_fraction,-1048.461435423,-19470.723431048,1048.461435423,3,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,phase122_carbide_former_fraction,-1277.634515181,-24432.669393173,1277.634515181,2,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,phase122_refractory_to_transition,687.015866551,48887.862463103,687.015866551,4,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.01,0.010000000,,phase122_light_to_non_fe,129.420986942,2670.240433710,129.420986942,8,-6426.421175642
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,non_fe_fraction,470.646762694,8812.930299428,470.646762694,1,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,transition_fraction,102.882377329,7447.877805203,102.882377329,6,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,light_fraction,-77.749199548,-6251.748255079,77.749199548,7,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,refractory_fraction,-0.000000000,-0.000000000,0.000000000,10,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,entropy_fraction,45.407969972,335.708101881,45.407969972,8,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,phase122_solid_solution_weighted,-356.117188821,-8088.742946448,356.117188821,2,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,phase122_gamma_stabilizer_fraction,-0.000000000,-0.000000000,0.000000000,9,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,phase122_carbide_former_fraction,-263.604718703,-5041.008884790,263.604718703,3,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,phase122_refractory_to_transition,189.205245378,13463.793870993,189.205245378,4,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=0.1,0.100000000,,phase122_light_to_non_fe,117.682874851,2428.057289682,117.682874851,5,-6469.759044808
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,non_fe_fraction,134.413622250,2516.914973345,134.413622250,4,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,transition_fraction,81.846034374,5925.011442060,81.846034374,6,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,light_fraction,0.000000000,0.000000000,0.000000000,8,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,refractory_fraction,0.000000000,0.000000000,0.000000000,10,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,entropy_fraction,49.330101770,364.705025149,49.330101770,7,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,phase122_solid_solution_weighted,-288.380820485,-6550.198644752,288.380820485,1,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,phase122_gamma_stabilizer_fraction,252.514018223,4689.376685846,252.514018223,2,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,phase122_carbide_former_fraction,-0.000000000,-0.000000000,0.000000000,9,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,phase122_refractory_to_transition,172.286650410,12259.871248355,172.286650410,3,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=1,1.000000000,,phase122_light_to_non_fe,91.889278704,1895.878506393,91.889278704,5,-4933.170802376
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,non_fe_fraction,0.000000000,0.000000000,0.000000000,7,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,transition_fraction,-0.000000000,-0.000000000,0.000000000,8,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,light_fraction,0.000000000,0.000000000,0.000000000,6,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,refractory_fraction,0.000000000,0.000000000,0.000000000,5,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,entropy_fraction,0.000000000,0.000000000,0.000000000,9,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,phase122_solid_solution_weighted,-0.000000000,-0.000000000,0.000000000,10,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,phase122_gamma_stabilizer_fraction,87.882282872,1632.040594422,87.882282872,2,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,phase122_carbide_former_fraction,-54.779213696,-1047.562821724,54.779213696,3,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,phase122_refractory_to_transition,101.474846322,7220.922502639,101.474846322,1,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,lasso,lasso;alpha=10,10.000000000,,phase122_light_to_non_fe,28.593121632,589.939169157,28.593121632,4,1107.237611149
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,non_fe_fraction,912.173648047,17080.586585161,912.173648047,1,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,transition_fraction,103.128345040,7465.683939784,103.128345040,9,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,light_fraction,-189.245503396,-15217.073005514,189.245503396,7,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,refractory_fraction,-322.632164315,-24311.775884085,322.632164315,6,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,entropy_fraction,37.187268804,274.931194503,37.187268804,10,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_solid_solution_weighted,-361.792049453,-8217.640091400,361.792049453,5,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_gamma_stabilizer_fraction,-428.609003659,-7959.594018772,428.609003659,4,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_carbide_former_fraction,-678.605141269,-12977.212863399,678.605141269,2,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_refractory_to_transition,512.397144119,36462.041603125,512.397144119,3,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,phase122_light_to_non_fe,125.779936675,2595.117535376,125.779936675,8,-6474.691952441
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,non_fe_fraction,1095.345395678,20510.504673738,1095.345395678,1,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,transition_fraction,103.122734205,7465.277759303,103.122734205,9,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,light_fraction,-232.906094761,-18727.784722985,232.906094761,7,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,refractory_fraction,-393.470400202,-29649.753635147,393.470400202,5,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,entropy_fraction,34.270081627,253.363981290,34.270081627,10,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_solid_solution_weighted,-362.960845179,-8244.187779861,362.960845179,6,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_gamma_stabilizer_fraction,-608.675017400,-11303.556356740,608.675017400,3,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_carbide_former_fraction,-852.673584374,-16305.986993741,852.673584374,2,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_refractory_to_transition,583.697489405,41535.754807727,583.697489405,4,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,phase122_light_to_non_fe,126.924776613,2618.738108566,126.924776613,8,-6470.888004886
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,non_fe_fraction,1391.737439924,26060.489575995,1391.737439924,1,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,transition_fraction,103.026854194,7458.336797960,103.026854194,9,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,light_fraction,-303.501614581,-24404.311560835,303.501614581,7,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,refractory_fraction,-490.363643247,-36951.092652636,490.363643247,5,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,entropy_fraction,29.843563552,220.638052737,29.843563552,10,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_solid_solution_weighted,-364.395644997,-8276.777408421,364.395644997,6,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_gamma_stabilizer_fraction,-900.825084926,-16729.004516276,900.825084926,3,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_carbide_former_fraction,-1134.979340257,-21704.622612392,1134.979340257,2,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_refractory_to_transition,681.317436355,48482.363718124,681.317436355,4,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,phase122_light_to_non_fe,128.764654022,2656.698837863,128.764654022,8,-6459.904304305
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,non_fe_fraction,319.688215008,5986.209148215,319.688215008,2,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,transition_fraction,107.421022816,7776.440168073,107.421022816,7,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,light_fraction,-40.279872274,-3238.870916598,40.279872274,9,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,refractory_fraction,5.982093157,450.777461855,5.982093157,10,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,entropy_fraction,48.581225730,359.168469473,48.581225730,8,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_solid_solution_weighted,-338.859282717,-7696.751852921,338.859282717,1,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_gamma_stabilizer_fraction,129.841789300,2411.260427741,129.841789300,5,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_carbide_former_fraction,-133.614014793,-2555.149388146,133.614014793,4,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_refractory_to_transition,186.421686419,13265.716571516,186.421686419,3,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,phase122_light_to_non_fe,117.073048701,2415.475231080,117.073048701,6,-6803.575969033
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,non_fe_fraction,385.224281786,7213.381699674,385.224281786,1,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,transition_fraction,105.294334079,7622.484570866,105.294334079,6,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,light_fraction,-59.472941984,-4782.169635663,59.472941984,8,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,refractory_fraction,-38.146975760,-2874.545156704,38.146975760,10,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,entropy_fraction,47.069093446,347.989043060,47.069093446,9,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_solid_solution_weighted,-347.903079145,-7902.170032269,347.903079145,2,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_gamma_stabilizer_fraction,75.866792090,1408.903824677,75.866792090,7,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_carbide_former_fraction,-188.126104745,-3597.603905382,188.126104745,4,-6647.331215002
yield_strength_mpa,false,solid_solution_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,phase122_refractory_to_transition,228.752355830,16277.955509319,228.752355830,3,-6647.331215002
