target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6341,2411,2233,0.000000000,0.210881794,0.203797043,0.347769118,0.367673458,0.136887324,0.163876415,0.393615526,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6341,2411,2233,0.132712003,0.204904167,0.198862569,0.347769118,0.367673458,0.142864951,0.168810889,0.410804018,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6341,2411,2233,0.192092809,0.225369239,0.225099969,0.347769118,0.367673458,0.122399879,0.142573489,0.351957297,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6341,2411,2233,0.000000000,0.185990920,0.172349712,0.347769118,0.367673458,0.161778198,0.195323746,0.465188510,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6341,2411,2233,0.095328307,0.170128021,0.165568996,0.347769118,0.367673458,0.177641097,0.202104462,0.510801815,true,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6341,2411,2233,0.543885340,0.516194244,0.564584251,0.347769118,0.367673458,-0.168425126,-0.196910793,-0.484301559,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6341,2411,2233,0.263013989,0.408973320,0.410417018,0.347769118,0.367673458,-0.061204202,-0.042743560,-0.175990906,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6341,2411,2233,0.265638053,0.272888699,0.291936910,0.347769118,0.367673458,0.074880419,0.075736548,0.215316470,false,false
log10_g_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6341,2411,2233,0.250310292,0.252442710,0.273532763,0.347769118,0.367673458,0.095326408,0.094140695,0.274108317,false,true
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,knn,6346,2029,2610,0.206929442,0.262982181,0.285668239,0.349504076,0.388348062,0.086521895,0.102679823,0.247556182,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,extra_trees,6346,2029,2610,0.063243597,0.216684895,0.227708608,0.349504076,0.388348062,0.132819181,0.160639454,0.380021838,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,hist_gradient_boosting,6346,2029,2610,0.131930643,0.205801868,0.213996962,0.349504076,0.388348062,0.143702208,0.174351100,0.411160320,false,false
log10_g_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,knn,6346,2029,2610,0.284933034,0.302466653,0.341949405,0.349504076,0.388348062,0.047037423,0.046398656,0.134583332,false,false
