target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6552,2293,2140,0.000000000,0.186302511,0.176837333,0.368203687,0.363006728,0.181901176,0.186169395,0.494023233,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6552,2293,2140,0.104542536,0.181857730,0.177949922,0.368203687,0.363006728,0.186345957,0.185056806,0.506094761,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6552,2293,2140,0.170604461,0.213114777,0.203517055,0.368203687,0.363006728,0.155088910,0.159489673,0.421204120,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6552,2293,2140,0.000000000,0.170351035,0.143574925,0.368203687,0.363006728,0.197852652,0.219431803,0.537345657,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6552,2293,2140,0.081738620,0.156136844,0.139455208,0.368203687,0.363006728,0.212066843,0.223551520,0.575949808,true,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6552,2293,2140,0.352310444,0.419654158,0.381601836,0.368203687,0.363006728,-0.051450471,-0.018595108,-0.139733719,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6552,2293,2140,0.241913751,0.428675114,0.387096887,0.368203687,0.363006728,-0.060471427,-0.024090159,-0.164233627,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6552,2293,2140,0.256272260,0.289214914,0.278809142,0.368203687,0.363006728,0.078988774,0.084197586,0.214524668,false,false
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6552,2293,2140,0.241726787,0.259817727,0.255127109,0.368203687,0.363006728,0.108385960,0.107879619,0.294364136,false,true
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,knn,6027,2142,2816,0.191227788,0.272367368,0.248720691,0.379373197,0.350101995,0.107005828,0.101381304,0.282059537,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,extra_trees,6027,2142,2816,0.057378941,0.223285047,0.203022228,0.379373197,0.350101995,0.156088149,0.147079767,0.411436946,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_descriptors,admissible,hist_gradient_boosting,6027,2142,2816,0.113046170,0.209762248,0.192984077,0.379373197,0.350101995,0.169610948,0.157117918,0.447082055,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,knn,6027,2142,2816,0.282480976,0.341894084,0.300938079,0.379373197,0.350101995,0.037479112,0.049163916,0.098792199,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,extra_trees,6027,2142,2816,0.246874472,0.349032878,0.309171244,0.379373197,0.350101995,0.030340319,0.040930751,0.079974861,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,common_element_fractions,admissible,hist_gradient_boosting,6027,2142,2816,0.272020643,0.325997927,0.291287730,0.379373197,0.350101995,0.053375269,0.058814265,0.140693306,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,knn,6027,2142,2816,0.192652231,0.237113666,0.218330116,0.379373197,0.350101995,0.142259530,0.131771879,0.374985718,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,extra_trees,6027,2142,2816,0.000000000,0.182642933,0.181967079,0.379373197,0.350101995,0.196730264,0.168134916,0.518566587,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,lattice_descriptors,admissible,hist_gradient_boosting,6027,2142,2816,0.102248519,0.180968653,0.178148109,0.379373197,0.350101995,0.198404544,0.171953886,0.522979866,false,false
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6027,2142,2816,0.168718232,0.221534735,0.213664046,0.379373197,0.350101995,0.157838462,0.136437949,0.416050642,false,false
