target,split_id,split_strategy,split_viable,split_reason,train_rows,val_rows,test_rows,train_target_mean,val_target_mean,test_target_mean,train_target_median,val_target_median,test_target_median,train_target_q90,val_target_q90,test_target_q90,target_mean_shift_z,target_median_shift_z,target_q90_shift_z,target_distribution_shift_z,mean_val_rmse,mean_test_rmse,best_admissible_profile,best_admissible_method,best_admissible_val_rmse,best_admissible_test_rmse,best_admissible_val_gain_vs_mean,best_admissible_test_gain_vs_mean,best_admissible_relative_val_gain,split_pass,best_negative_profile,best_negative_method,best_negative_val_rmse,best_negative_test_rmse,negative_control_dominates,nearest_neighbor_val_rmse,nearest_neighbor_test_rmse,nearest_neighbor_val_gain_vs_mean,nearest_neighbor_test_gain_vs_mean,nearest_neighbor_dominates,val_near_duplicate_fraction,test_near_duplicate_fraction
log10_k_vrh,phase130_registered_split,group_hash_by_chemistry_family_key,true,ok,6385,2247,2353,1.865933323,1.879344235,1.920547130,1.919078092,1.939519253,1.991226076,2.281033367,2.275079431,2.322219295,0.148749327,0.196506427,0.112176378,0.196506427,0.369918158,0.375824670,composition_lattice_descriptors,hist_gradient_boosting,0.145212125,0.148538329,0.224706032,0.227286341,0.607447966,true,dominant_element_shortcut,extra_trees,0.261721456,0.267372151,false,0.238766897,0.248108684,0.131151261,0.127715987,false,0.000000000,0.000000000
log10_k_vrh,chemistry_family_hash_0,group_hash_by_chemistry_family_key,true,ok,6552,2293,2140,1.863621075,1.954739319,1.851988606,1.919078092,2.033423755,1.880813592,2.285331701,2.311753861,2.281033367,0.244703204,0.307081752,0.070958207,0.307081752,0.368203687,0.363006728,composition_lattice_descriptors,hist_gradient_boosting,0.156136844,0.139455208,0.212066843,0.223551520,0.575949808,true,dominant_element_shortcut,extra_trees,0.259817727,0.255127109,false,0.237634020,0.232306686,0.130569668,0.130700042,false,0.000000000,0.000000000
log10_k_vrh,chemistry_family_hash_1,group_hash_by_chemistry_family_key,true,ok,6027,2142,2816,1.862446295,1.927972141,1.882541910,1.903089987,2.004321374,1.939519253,2.296665190,2.305351369,2.260071388,0.174655197,0.269826168,0.097538576,0.269826168,0.379373197,0.350101995,composition_lattice_descriptors,hist_gradient_boosting,0.160348142,0.149887392,0.219025054,0.200214603,0.577334025,true,dominant_element_shortcut,extra_trees,0.265276571,0.260399749,false,0.257739552,0.253313536,0.121633645,0.096788459,false,0.000000000,0.000000000
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,true,ok,6946,1835,2204,1.891884667,1.843719341,1.874619906,1.949390007,1.897627091,1.919078092,2.306423704,2.252853031,2.266465557,0.130327535,0.140062027,0.144953522,0.144953522,0.366800828,0.371455573,composition_lattice_descriptors,hist_gradient_boosting,0.145962995,0.153836507,0.220837833,0.217619066,0.602064707,true,dominant_element_shortcut,extra_trees,0.252588338,0.252414065,false,0.240390522,0.228231794,0.126410306,0.143223779,false,0.000000000,0.000000000
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,true,ok,5939,2181,2865,1.876571630,1.801920869,1.947982490,1.939519253,1.819543936,2.017033339,2.324282455,2.167317335,2.269512944,0.183966201,0.295662132,0.386818249,0.386818249,0.322021717,0.320509438,composition_lattice_descriptors,hist_gradient_boosting,0.178557880,0.168786864,0.143463837,0.151722573,0.445509819,true,chemistry_family_shortcut,knn,0.394464905,0.325904648,false,0.290912753,0.290233188,0.031108964,0.030276250,false,0.000000000,0.000000000
log10_k_vrh,lattice_volume_bins,quartile_bins_by_lattice_volume,true,ok,5493,2746,2746,1.993299352,1.682213513,1.852646218,2.037426498,1.748188027,1.875061263,2.330413773,2.204119983,2.247973266,1.035175236,0.962475514,0.420257651,1.035175236,0.535089831,0.360067751,composition_lattice_descriptors,hist_gradient_boosting,0.206895815,0.163781852,0.328194017,0.196285900,0.613343774,true,dominant_element_shortcut,extra_trees,0.342019624,0.251729203,false,0.347341324,0.260444053,0.187748507,0.099623699,false,0.000000000,0.000000000
log10_k_vrh,volume_per_site_bins,quartile_bins_by_volume_per_site,true,ok,5493,2746,2746,2.079521640,1.835859509,1.526524248,2.139879086,1.880813592,1.602059991,2.352182518,2.123851641,1.857332496,1.991192266,1.936539372,1.781819499,1.991192266,0.365296795,0.645393454,composition_lattice_descriptors,hist_gradient_boosting,0.185698401,0.425483022,0.179598393,0.219910432,0.491650614,true,chemistry_family_shortcut,knn,0.275922192,0.514614996,false,0.292977653,0.496865019,0.072319141,0.148528435,false,0.000000000,0.000000000
log10_k_vrh,element_count_bins,quartile_bins_by_element_count,true,ok,5492,2747,2746,1.890052873,1.873793057,1.867603153,1.939519253,1.959041392,1.913813852,2.290034611,2.335256144,2.246742967,0.064126288,0.073425945,0.129172613,0.129172613,0.435369684,0.333537864,composition_lattice_descriptors,hist_gradient_boosting,0.163410284,0.161638009,0.271959400,0.171899855,0.624663154,true,dominant_element_shortcut,extra_trees,0.280633357,0.251631739,false,0.253089497,0.237807927,0.182280187,0.095729937,false,0.000000000,0.001092498
log10_k_vrh,density_anisotropy_bins,quartile_bins_by_density_z_proxy_abc_anisotropy,true,ok,6341,2409,2235,1.947138882,1.886920741,1.683900871,2.000000000,1.939519253,1.716003344,2.301029996,2.330413773,2.160165798,0.812346227,0.876406913,0.434703558,0.876406913,0.390371389,0.479679361,composition_lattice_descriptors,hist_gradient_boosting,0.159632667,0.196195442,0.230738722,0.283483919,0.591074880,true,dominant_element_shortcut,extra_trees,0.240750921,0.342825742,false,0.240672279,0.337368294,0.149699109,0.142311068,false,0.001245330,0.000000000
