target,profile,model,model_label,alpha,l1_ratio,feature_count,train_rmse,val_rmse,test_rmse,phase159_guard_profile,phase159_guard_method,phase159_guard_val_rmse,phase159_guard_test_rmse,val_gain_vs_phase159,relative_val_gain_vs_phase159,test_gain_vs_phase159,test_reversal_ratio_vs_phase159,clears_phase159_validation_guard,clears_phase159_test_guard,selected_low_capacity
target_compressive_strength_mpa,hydration_interactions,ridge,ridge;alpha=1,1,,17,7.00722659734,7.17464125828,7.40389709718,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.50945196907,-0.266443342315,-2.03751908409,1.37968236288,false,false,false
target_compressive_strength_mpa,hydration_interactions,ridge,ridge;alpha=10,10,,17,7.05984871293,7.27036640018,7.47574105004,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.60517711097,-0.283340419715,-2.10936303695,1.39307015492,false,false,false
target_compressive_strength_mpa,hydration_interactions,ridge,ridge;alpha=100,100,,17,7.25680623348,7.57408934854,7.78819312756,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.90890005933,-0.336952564491,-2.42181511448,1.45129417059,false,false,false
target_compressive_strength_mpa,hydration_interactions,lasso,lasso;alpha=0.0001,0.0001,,17,6.89708641041,6.94143999602,7.30153525791,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.27625070681,-0.225279446397,-1.93515724482,1.36060770227,false,false,false
target_compressive_strength_mpa,hydration_interactions,lasso,lasso;alpha=0.001,0.001,,17,6.90734410807,6.97855459348,7.31367697011,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.31336530427,-0.231830789268,-1.94729895703,1.36287025481,false,false,false
target_compressive_strength_mpa,hydration_interactions,lasso,lasso;alpha=0.01,0.01,,17,7.01087385616,7.16705514143,7.4092375855,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.50186585222,-0.265104266697,-2.04285957241,1.38067753845,false,false,false
target_compressive_strength_mpa,hydration_interactions,lasso,lasso;alpha=0.1,0.1,,17,7.11828579599,7.30982297405,7.54541491288,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.64463368484,-0.290305160319,-2.1790368998,1.40605356061,false,false,false
target_compressive_strength_mpa,hydration_interactions,lasso,lasso;alpha=1,1,,17,7.6643275017,7.74800740628,8.25117386618,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.08281811706,-0.367651990205,-2.8847958531,1.53756851382,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,17,6.99323545905,7.15421479127,7.39068210511,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.48902550206,-0.262837731635,-2.02430409202,1.37721980954,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,17,6.9838666703,7.13996208085,7.38257195332,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.47477279164,-0.260321891529,-2.01619394023,1.37570851985,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,17,6.96353235378,7.10463530932,7.3650320577,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.43944602011,-0.254086129629,-1.99865404462,1.37244004052,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,17,7.04368183187,7.23942358799,7.45075513716,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.57423429877,-0.277878499448,-2.08437712408,1.38841414433,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,17,7.03455842233,7.2251368679,7.44097277873,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.55994757869,-0.275356656071,-2.07459476565,1.38659124657,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,17,7.02480731586,7.20728973712,7.43070745943,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.54210044791,-0.272206341074,-2.06432944635,1.38467835127,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,17,7.17772110382,7.46431842125,7.67855434138,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.79912913204,-0.317576172691,-2.3121763283,1.43086348421,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,17,7.16215930166,7.44181319749,7.65956014939,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.77662390828,-0.313603626919,-2.2931821363,1.4273240034,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,17,7.14373947416,7.40608744052,7.62550403526,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.74089815131,-0.307297437462,-2.25912602217,1.42097780228,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,17,8.21652646732,8.66506096866,8.8433182811,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.99987167945,-0.529527174876,-3.47694026802,1.64791191741,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,17,8.00468300568,8.38602163718,8.63295302922,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.72083234797,-0.480272098436,-3.26657501614,1.60871131481,false,false,false
target_compressive_strength_mpa,hydration_interactions,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,17,7.76859851211,7.9820276478,8.36211341866,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.31683835859,-0.408960449566,-2.99573540557,1.55824159205,false,false,false
target_compressive_strength_mpa,hydration_interactions,huber,huber;alpha=1e-05,1e-05,,17,7.02562958992,7.21613599944,7.49938424865,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.55094671023,-0.273767853297,-2.13300623557,1.39747595685,false,false,false
target_compressive_strength_mpa,hydration_interactions,huber,huber;alpha=0.001,0.001,,17,7.02469020948,7.24875801441,7.51011493193,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.5835687252,-0.279526180743,-2.14373691885,1.3994755706,false,false,false
target_compressive_strength_mpa,hydration_interactions,huber,huber;alpha=0.1,0.1,,17,7.08922449526,7.4825751228,7.59235338071,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.81738583359,-0.320798783732,-2.22597536763,1.41480032942,false,false,false
target_compressive_strength_mpa,mechanism_compact,ordinary_least_squares,ordinary_least_squares,,,16,6.77985758436,6.6044948103,6.89271296707,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.939305521089,-0.165803024954,-1.52633495398,1.28442553809,false,false,false
target_compressive_strength_mpa,mechanism_compact,ridge,ridge;alpha=0.0001,0.0001,,16,6.77985758512,6.60450235683,6.89271201512,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.939313067623,-0.165804357043,-1.52633400204,1.2844253607,false,false,false
target_compressive_strength_mpa,mechanism_compact,ridge,ridge;alpha=0.01,0.01,,16,6.77986509719,6.60524827662,6.89262396377,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.940058987405,-0.165936024273,-1.52624595069,1.28440895274,false,false,false
target_compressive_strength_mpa,mechanism_compact,ridge,ridge;alpha=1,1,,16,6.80285932011,6.6645424675,6.90799805089,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.999353178284,-0.176402433752,-1.54162003781,1.28727384356,false,false,false
target_compressive_strength_mpa,mechanism_compact,ridge,ridge;alpha=10,10,,16,6.95581811816,6.90299672277,7.1037460522,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.23780743356,-0.218493570183,-1.73736803911,1.32375058836,false,false,false
target_compressive_strength_mpa,mechanism_compact,ridge,ridge;alpha=100,100,,16,7.45840447882,7.72074305544,7.88091230873,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.05555376623,-0.362839379462,-2.51453429564,1.46857196595,false,false,false
target_compressive_strength_mpa,mechanism_compact,lasso,lasso;alpha=0.0001,0.0001,,16,6.77986011094,6.60476441331,6.89253654465,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.939575124096,-0.165850614363,-1.52615853156,1.28439266258,false,false,false
target_compressive_strength_mpa,mechanism_compact,lasso,lasso;alpha=0.001,0.001,,16,6.7800712369,6.60696006238,6.89129059359,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.941770773169,-0.166238182891,-1.52491258051,1.2841604853,false,false,false
target_compressive_strength_mpa,mechanism_compact,lasso,lasso;alpha=0.01,0.01,,16,6.79962229747,6.66771935968,6.91076918238,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.00253007047,-0.176963207986,-1.54439116929,1.28779023124,false,false,false
target_compressive_strength_mpa,mechanism_compact,lasso,lasso;alpha=0.1,0.1,,16,6.967556189,6.95743853215,7.20188515914,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.29224924294,-0.228103453737,-1.83550714606,1.34203836211,false,false,false
target_compressive_strength_mpa,mechanism_compact,lasso,lasso;alpha=1,1,,16,7.70730010656,7.54473553443,8.06053143861,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.87954624522,-0.331771128777,-2.69415342553,1.50204316933,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,16,6.79017290778,6.64024575058,6.89767795825,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.975056461371,-0.172113659684,-1.53129994516,1.28535074149,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,16,6.78561104958,6.62930310102,6.89442655139,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.964113811807,-0.170182100295,-1.52804853831,1.2847448567,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,16,6.78166566219,6.61639465485,6.8918556641,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.951205365636,-0.167903545156,-1.52547765101,1.28426578361,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,16,6.89093956198,6.80237560188,7.01260415487,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.13718631267,-0.200732271177,-1.64622614178,1.30676671263,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,16,6.86086849387,6.76135337014,6.97726988106,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.09616408093,-0.193491165955,-1.61089186797,1.3001823323,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,16,6.8263548018,6.72039998931,6.94149955987,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.0552107001,-0.186262214064,-1.57512154678,1.29351669654,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,16,7.27760885341,7.43674011526,7.62159823256,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.77155082604,-0.312708143648,-2.25522021947,1.42024997381,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,16,7.1999496968,7.29599590784,7.50167887025,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.63080661863,-0.287864453485,-2.13530085717,1.39790354909,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,16,7.10562641151,7.15969951562,7.38741322882,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.49451022641,-0.263805876576,-2.02103521573,1.37661066939,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,16,8.64429398979,9.1308133849,9.25865387134,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-3.46562409569,-0.611740211803,-3.89227585825,1.72530780515,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,16,8.41018781558,8.7757770388,8.98829579441,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-3.11058774959,-0.549070400086,-3.62191778132,1.67492781397,false,false,false
target_compressive_strength_mpa,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,16,8.05357084618,8.17572854846,8.52399353472,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.51053925925,-0.443151875619,-3.15761552164,1.58840721133,false,false,false
target_compressive_strength_mpa,mechanism_compact,huber,huber;alpha=1e-05,1e-05,,16,6.88338268195,6.54305161757,6.8099456755,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.877862328355,-0.154957280956,-1.44356766242,1.26900223184,false,false,false
target_compressive_strength_mpa,mechanism_compact,huber,huber;alpha=0.001,0.001,,16,6.88287719467,6.54284165245,6.80899984842,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.877652363237,-0.154920218625,-1.44262183534,1.26882598129,false,false,false
target_compressive_strength_mpa,mechanism_compact,huber,huber;alpha=0.1,0.1,,16,6.8815381696,6.58020256918,6.81178931049,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.91501327997,-0.161515040938,-1.44541129741,1.26934578479,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ordinary_least_squares,ordinary_least_squares,,,36,6.22720790752,6.41978825588,6.29469810235,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.754598966673,-0.133199250396,-0.928320089267,1.17298820303,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ridge,ridge;alpha=0.0001,0.0001,,36,6.22720809282,6.41983757133,6.29467470235,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.754648282117,-0.133207955391,-0.928296689269,1.17298384255,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ridge,ridge;alpha=0.01,0.01,,36,6.22868226132,6.42505307856,6.29528180098,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.759863789345,-0.134128579038,-0.928903787898,1.1730969726,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ridge,ridge;alpha=1,1,,36,6.36211738422,6.49364805692,6.47679108658,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.828458767713,-0.146236731982,-1.11041307349,1.20692039785,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ridge,ridge;alpha=10,10,,36,6.46470025477,6.46094554301,6.63428601295,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.795756253797,-0.140464195135,-1.26790799986,1.23626885709,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,ridge,ridge;alpha=100,100,,36,6.81030833719,6.94078952971,7.11784121305,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.2756002405,-0.225164628291,-1.75146319996,1.32637715712,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,lasso,lasso;alpha=0.0001,0.0001,,36,6.22730468251,6.41897953369,6.2968192414,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.75379024448,-0.133056497497,-0.930441228319,1.17338346759,false,false,true
target_compressive_strength_mpa,mechanism_full_low_capacity,lasso,lasso;alpha=0.001,0.001,,36,6.22953934069,6.43508234118,6.29268004765,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.769893051971,-0.135898910463,-0.926302034569,1.17261214777,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,lasso,lasso;alpha=0.01,0.01,,36,6.3736080655,6.45617698179,6.49851166457,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.790987692574,-0.13962246488,-1.13213365148,1.21096792822,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,lasso,lasso;alpha=0.1,0.1,,36,6.52466245068,6.5111782376,6.79320753644,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.845988948388,-0.149331100022,-1.42682952336,1.26588315618,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,lasso,lasso;alpha=1,1,,36,7.28033672427,7.32468762547,7.65148369286,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.65949833625,-0.292929018173,-2.28510567978,1.42581899266,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,36,6.33963040543,6.49363295538,6.44801808217,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.828443666167,-0.146234066308,-1.08164006909,1.20155868007,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,36,6.32231948293,6.48732286739,6.4260543922,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.822133578174,-0.145120230976,-1.05967637912,1.1974658469,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,36,6.28695462623,6.4688319153,6.37919174903,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.803642626093,-0.141856270826,-1.01281373595,1.18873320766,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,36,6.42754884215,6.4588887081,6.57903875813,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.793699418889,-0.140101129613,-1.21266074504,1.22597378382,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,36,6.41553454434,6.46521802482,6.56490755989,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.800028735609,-0.141218359135,-1.19852954681,1.22334049966,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,36,6.3999865509,6.47899752956,6.54557412234,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.813808240344,-0.143650670578,-1.17919610925,1.21973780199,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,36,6.68686953608,6.74358123998,6.94918142961,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.07839195077,-0.190354089813,-1.58280341653,1.29494817783,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,36,6.64908191499,6.6828303786,6.90131320877,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-1.01764108939,-0.179630553798,-1.53493519569,1.2860281538,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,36,6.59468051075,6.59025559823,6.83372125523,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.925066309014,-0.163289567531,-1.46734324215,1.27343270239,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,36,7.80542670692,8.24174378052,8.31556359815,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.5765544913,-0.454804660492,-2.94918558506,1.54956724589,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,36,7.67427813273,8.0227329975,8.15052613504,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.35754370829,-0.416145619844,-2.78414812195,1.51881326943,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,36,7.51412284821,7.78803958858,7.96019873728,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-2.12285029937,-0.374718335257,-2.5938207242,1.4833466293,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,huber,huber;alpha=1e-05,1e-05,,36,6.43876896551,6.52143605995,6.31848363123,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.856246770743,-0.151141776035,-0.952105618148,1.17742052756,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,huber,huber;alpha=0.001,0.001,,36,6.42775586087,6.50967895182,6.31568043298,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.844489662607,-0.14906645118,-0.949302419897,1.17689816438,false,false,false
target_compressive_strength_mpa,mechanism_full_low_capacity,huber,huber;alpha=0.1,0.1,,36,6.43778916065,6.48475211347,6.43290540045,full_concrete_features,hist_gradient_boosting,5.66518928921,5.36637801308,-0.819562824257,-0.144666450213,-1.06652738737,1.19874250095,false,false,false
