target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,test,192,13,9.14320140432,7.14793438923,0.712962517979
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,train,652,13,8.50500275789,6.31813133606,0.735249229839
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,val,186,13,8.65698296641,6.55695102629,0.731275679311
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,test,192,13,9.31738903984,7.38729434044,0.701921605935
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,train,652,13,8.45889206498,6.25718777903,0.738112191512
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,val,186,13,8.60598577747,6.47767567256,0.734432395733
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,test,192,13,9.26442361296,7.32560937205,0.7053008736
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,train,652,13,8.40967223576,6.20391081788,0.741151022441
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,val,186,13,8.56043641489,6.3974527321,0.737236124134
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,test,192,13,9.21642639355,7.26297993868,0.708346524061
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,train,652,13,10.4790821568,8.38334724069,0.598084453802
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,val,186,13,10.9714080124,8.70295573762,0.568382961916
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,test,192,13,11.3596027387,9.34682673483,0.556934100098
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,train,652,13,10.0502733775,7.97055232246,0.630304584595
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,val,186,13,10.5131232354,8.30383113349,0.603687876224
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,test,192,13,10.9403336857,9.00839055605,0.58903657176
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,train,652,13,9.45220559469,7.39119093641,0.672994819155
target_compressive_strength_mpa,binder_composition_core,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,val,186,13,9.90776725882,7.71895234785,0.648013959567
