target,split_id,group_column,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_pretest,admissible,knn,240,44,81,3.124684578,4.362281437,4.085819933,5.081670990,6.457952789,0.719389554,2.372132857,0.141565551,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_pretest,admissible,extra_trees,240,44,81,0.693624480,4.979910360,4.560273831,5.081670990,6.457952789,0.101760630,1.897678958,0.020025033,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_pretest,admissible,hist_gradient_boosting,240,44,81,2.315092043,4.758635210,3.520342961,5.081670990,6.457952789,0.323035780,2.937609829,0.063568811,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,trigger_only,admissible,knn,240,44,81,5.540916180,4.893521700,7.660590192,5.081670990,6.457952789,0.188149290,-1.202637403,0.037025083,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,trigger_only,admissible,extra_trees,240,44,81,2.978704659,4.833231631,6.546643892,5.081670990,6.457952789,0.248439360,-0.088691103,0.048889304,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,trigger_only,admissible,hist_gradient_boosting,240,44,81,4.156002665,4.963935117,6.527044039,5.081670990,6.457952789,0.117735873,-0.069091250,0.023168732,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_safe,admissible,knn,240,44,81,3.120703432,4.040572085,4.939757945,5.081670990,6.457952789,1.041098905,1.518194845,0.204873339,true,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_safe,admissible,extra_trees,240,44,81,0.000000000,5.258744555,4.660770157,5.081670990,6.457952789,-0.177073565,1.797182633,-0.034845539,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_safe,admissible,hist_gradient_boosting,240,44,81,1.367574607,4.978858257,3.833122657,5.081670990,6.457952789,0.102812733,2.624830133,0.020232072,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_no_pretest_mass,admissible,knn,240,44,81,3.126210700,4.041939671,4.949574643,5.081670990,6.457952789,1.039731319,1.508378147,0.204604218,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_no_pretest_mass,admissible,extra_trees,240,44,81,0.332686159,5.006205371,4.813599847,5.081670990,6.457952789,0.075465619,1.644352942,0.014850552,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,240,44,81,1.416782255,4.885778912,4.854922934,5.081670990,6.457952789,0.195892078,1.603029856,0.038548753,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_mass_only,scaling_control,knn,240,44,81,3.833421632,6.381225882,5.332391539,5.081670990,6.457952789,-1.299554892,1.125561250,-0.255733772,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_mass_only,scaling_control,extra_trees,240,44,81,1.841852923,5.133681315,4.978029731,5.081670990,6.457952789,-0.052010324,1.479923058,-0.010234886,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_mass_only,scaling_control,hist_gradient_boosting,240,44,81,3.448482485,5.567785388,4.275557900,5.081670990,6.457952789,-0.486114398,2.182394889,-0.095660345,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,series_shortcut,negative_control,knn,240,44,81,7.988271912,9.313982390,5.754620795,5.081670990,6.457952789,-4.232311400,0.703331994,-0.832858209,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,series_shortcut,negative_control,extra_trees,240,44,81,5.991234570,4.599451198,5.202570905,5.081670990,6.457952789,0.482219792,1.255381884,0.094893942,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,series_shortcut,negative_control,hist_gradient_boosting,240,44,81,6.027480499,4.573309997,5.206823744,5.081670990,6.457952789,0.508360993,1.251129045,0.100038156,false,true
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_description_shortcut,negative_control,knn,240,44,81,5.037054475,5.378917258,6.024730538,5.081670990,6.457952789,-0.297246267,0.433222251,-0.058493804,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_description_shortcut,negative_control,extra_trees,240,44,81,4.264565212,6.611024048,8.453674295,5.081670990,6.457952789,-1.529353058,-1.995721506,-0.300954757,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,cell_description_shortcut,negative_control,hist_gradient_boosting,240,44,81,4.653808513,5.530343492,7.193845435,5.081670990,6.457952789,-0.448672501,-0.735892645,-0.088292316,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_leakage,negative_control,knn,240,44,81,3.434053819,5.178061951,4.804579725,5.081670990,6.457952789,-0.096390961,1.653373064,-0.018968359,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_leakage,negative_control,extra_trees,240,44,81,0.000000000,5.543749703,4.119013871,5.081670990,6.457952789,-0.462078713,2.338938918,-0.090930466,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_leakage,negative_control,hist_gradient_boosting,240,44,81,1.267427875,5.470834679,3.593519495,5.081670990,6.457952789,-0.389163689,2.864433294,-0.076581835,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_plus_shortcuts,negative_control,knn,240,44,81,2.947047968,7.812217166,6.667362298,5.081670990,6.457952789,-2.730546175,-0.209409509,-0.537332342,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_plus_shortcuts,negative_control,extra_trees,240,44,81,0.000000000,4.847575807,4.837826707,5.081670990,6.457952789,0.234095184,1.620126083,0.046066576,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_3,Cell-Description,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,240,44,81,1.247424317,4.937100261,4.102694910,5.081670990,6.457952789,0.144570729,2.355257880,0.028449447,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_pretest,admissible,knn,221,64,80,3.312217068,5.521103879,5.987774511,6.732335023,6.159860306,1.211231145,0.172085795,0.179912488,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_pretest,admissible,extra_trees,221,64,80,1.372003738,5.876826395,5.531175824,6.732335023,6.159860306,0.855508628,0.628684482,0.127074577,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_pretest,admissible,hist_gradient_boosting,221,64,80,2.780779804,4.918613664,4.570699482,6.732335023,6.159860306,1.813721359,1.589160824,0.269404501,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,trigger_only,admissible,knn,221,64,80,5.262524712,5.371357235,7.964392555,6.732335023,6.159860306,1.360977789,-1.804532249,0.202155387,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,trigger_only,admissible,extra_trees,221,64,80,2.900432186,5.365225693,7.859848087,6.732335023,6.159860306,1.367109330,-1.699987781,0.203066147,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,trigger_only,admissible,hist_gradient_boosting,221,64,80,3.683365852,6.417133237,9.003428869,6.732335023,6.159860306,0.315201786,-2.843568562,0.046819088,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_safe,admissible,knn,221,64,80,3.254195198,3.923169204,6.888265270,6.732335023,6.159860306,2.809165819,-0.728404964,0.417264710,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_safe,admissible,extra_trees,221,64,80,0.000000000,3.028094541,5.888864123,6.732335023,6.159860306,3.704240482,0.270996183,0.550216302,true,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_safe,admissible,hist_gradient_boosting,221,64,80,1.694396823,3.554910045,4.536302839,6.732335023,6.159860306,3.177424978,1.623557468,0.471964774,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_no_pretest_mass,admissible,knn,221,64,80,3.256330867,3.923009415,6.896464131,6.732335023,6.159860306,2.809325609,-0.736603825,0.417288444,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_no_pretest_mass,admissible,extra_trees,221,64,80,0.307336057,3.471226973,6.695799372,6.732335023,6.159860306,3.261108050,-0.535939066,0.484394796,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,221,64,80,1.826494767,4.143471816,6.195723494,6.732335023,6.159860306,2.588863207,-0.035863188,0.384541648,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_mass_only,scaling_control,knn,221,64,80,3.773495515,6.343908066,5.965398802,6.732335023,6.159860306,0.388426957,0.194461504,0.057695726,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_mass_only,scaling_control,extra_trees,221,64,80,1.879328085,6.090973498,5.671161625,6.732335023,6.159860306,0.641361525,0.488698681,0.095265836,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_mass_only,scaling_control,hist_gradient_boosting,221,64,80,3.268439890,5.642747575,5.547989557,6.732335023,6.159860306,1.089587448,0.611870749,0.161843914,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,series_shortcut,negative_control,knn,221,64,80,7.150336894,5.885429429,7.583515273,6.732335023,6.159860306,0.846905595,-1.423654967,0.125796710,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,series_shortcut,negative_control,extra_trees,221,64,80,5.596941592,5.565326536,6.383784095,6.732335023,6.159860306,1.167008487,-0.223923789,0.173343793,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,series_shortcut,negative_control,hist_gradient_boosting,221,64,80,5.670092366,5.565326534,6.379680657,6.732335023,6.159860306,1.167008490,-0.219820351,0.173343793,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_description_shortcut,negative_control,knn,221,64,80,4.857577413,10.799938935,9.019619213,6.732335023,6.159860306,-4.067603912,-2.859758907,-0.604189170,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_description_shortcut,negative_control,extra_trees,221,64,80,4.043713801,3.721371781,5.997631038,6.732335023,6.159860306,3.010963242,0.162229269,0.447239068,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,cell_description_shortcut,negative_control,hist_gradient_boosting,221,64,80,4.618915075,4.450258354,5.613552526,6.732335023,6.159860306,2.282076670,0.546307780,0.338972535,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_leakage,negative_control,knn,221,64,80,3.499175964,5.084011747,5.224525739,6.732335023,6.159860306,1.648323276,0.935334567,0.244836787,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_leakage,negative_control,extra_trees,221,64,80,0.000000000,2.422441980,5.127609623,6.732335023,6.159860306,4.309893043,1.032250683,0.640178040,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_leakage,negative_control,hist_gradient_boosting,221,64,80,1.472202850,3.544977591,4.913576375,6.732335023,6.159860306,3.187357432,1.246283932,0.473440110,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_plus_shortcuts,negative_control,knn,221,64,80,3.269089022,8.380835624,6.110505836,6.732335023,6.159860306,-1.648500601,0.049354471,-0.244863126,false,false
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_plus_shortcuts,negative_control,extra_trees,221,64,80,0.000000000,1.611464928,3.562315924,6.732335023,6.159860306,5.120870096,2.597544383,0.760638037,false,true
Post-Test-Mass-Unrecovered-g,cell_description_hash_4,Cell-Description,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,221,64,80,1.401496183,2.176677377,3.316143656,6.732335023,6.159860306,4.555657646,2.843716651,0.676683146,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_pretest,admissible,knn,233,64,68,2.999505855,3.834149953,6.508001719,6.875429690,11.774444965,3.041279737,5.266443246,0.442340315,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_pretest,admissible,extra_trees,233,64,68,1.288717065,3.637745868,7.066153975,6.875429690,11.774444965,3.237683822,4.708290989,0.470906397,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_pretest,admissible,hist_gradient_boosting,233,64,68,2.107133212,3.506885938,5.810441096,6.875429690,11.774444965,3.368543752,5.964003868,0.489939379,true,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,trigger_only,admissible,knn,233,64,68,4.178944481,6.182864661,10.707724357,6.875429690,11.774444965,0.692565029,1.066720608,0.100730436,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,trigger_only,admissible,extra_trees,233,64,68,1.915112571,6.861005616,11.213018873,6.875429690,11.774444965,0.014424074,0.561426092,0.002097916,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,trigger_only,admissible,hist_gradient_boosting,233,64,68,3.010194304,6.659447487,11.553236870,6.875429690,11.774444965,0.215982203,0.221208095,0.031413630,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_safe,admissible,knn,233,64,68,3.019186825,4.134185770,7.246115448,6.875429690,11.774444965,2.741243920,4.528329517,0.398701469,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_safe,admissible,extra_trees,233,64,68,0.000602213,3.854932014,5.154713417,6.875429690,11.774444965,3.020497676,6.619731548,0.439317659,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_safe,admissible,hist_gradient_boosting,233,64,68,1.285243581,3.684301952,6.165441890,6.875429690,11.774444965,3.191127738,5.609003075,0.464135026,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_no_pretest_mass,admissible,knn,233,64,68,3.091827824,4.564355257,7.722125340,6.875429690,11.774444965,2.311074433,4.052319624,0.336135273,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_no_pretest_mass,admissible,extra_trees,233,64,68,0.272934135,3.558484493,5.260864528,6.875429690,11.774444965,3.316945197,6.513580437,0.482434604,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,233,64,68,1.404112593,3.898056202,6.648007413,6.875429690,11.774444965,2.977373488,5.126437551,0.433045442,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_mass_only,scaling_control,knn,233,64,68,3.865207518,4.122527869,7.641152545,6.875429690,11.774444965,2.752901821,4.133292419,0.400397058,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_mass_only,scaling_control,extra_trees,233,64,68,2.309502578,3.681225133,6.676937522,6.875429690,11.774444965,3.194204557,5.097507443,0.464582535,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_mass_only,scaling_control,hist_gradient_boosting,233,64,68,3.711576776,4.927070743,9.244718302,6.875429690,11.774444965,1.948358947,2.529726662,0.283379954,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,series_shortcut,negative_control,knn,233,64,68,5.251278662,6.923823332,11.880012119,6.875429690,11.774444965,-0.048393642,-0.105567154,-0.007038635,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,series_shortcut,negative_control,extra_trees,233,64,68,4.843414589,6.562245693,8.910518732,6.875429690,11.774444965,0.313183997,2.863926232,0.045551189,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,series_shortcut,negative_control,hist_gradient_boosting,233,64,68,4.845287740,6.499749201,9.117123245,6.875429690,11.774444965,0.375680489,2.657321720,0.054641020,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_description_shortcut,negative_control,knn,233,64,68,5.198754155,5.681999615,7.104612372,6.875429690,11.774444965,1.193430074,4.669832593,0.173578980,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_description_shortcut,negative_control,extra_trees,233,64,68,4.055513336,3.852805135,5.186600728,6.875429690,11.774444965,3.022624555,6.587844237,0.439627004,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,cell_description_shortcut,negative_control,hist_gradient_boosting,233,64,68,5.006258603,6.735221944,11.015362949,6.875429690,11.774444965,0.140207746,0.759082015,0.020392579,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_leakage,negative_control,knn,233,64,68,2.795335874,5.442962103,9.475860281,6.875429690,11.774444965,1.432467587,2.298584684,0.208345900,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_leakage,negative_control,extra_trees,233,64,68,0.000000000,5.337538861,9.213124734,6.875429690,11.774444965,1.537890829,2.561320230,0.223679232,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_leakage,negative_control,hist_gradient_boosting,233,64,68,1.211613873,5.209512617,8.985259808,6.875429690,11.774444965,1.665917073,2.789185157,0.242300067,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_plus_shortcuts,negative_control,knn,233,64,68,2.813654459,5.062997335,8.752042439,6.875429690,11.774444965,1.812432355,3.022402525,0.263610049,false,false
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_plus_shortcuts,negative_control,extra_trees,233,64,68,0.000000000,3.809104869,5.490762779,6.875429690,11.774444965,3.066324821,6.283682185,0.445983009,false,true
Post-Test-Mass-Unrecovered-g,test_series_hash,Test-Series,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,233,64,68,1.137592753,5.225871500,8.850136257,6.875429690,11.774444965,1.649558190,2.924308708,0.239920742,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_pretest,admissible,knn,226,62,77,3.229281280,4.007642950,4.325073034,5.485170256,3.622095435,1.477527306,-0.702977598,0.269367629,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_pretest,admissible,extra_trees,226,62,77,0.113449533,3.702559650,4.556714706,5.485170256,3.622095435,1.782610606,-0.934619271,0.324987288,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_pretest,admissible,hist_gradient_boosting,226,62,77,2.121928294,3.574772182,3.385583752,5.485170256,3.622095435,1.910398075,0.236511683,0.348284189,true,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,trigger_only,admissible,knn,226,62,77,5.996324774,5.714228263,4.230423163,5.485170256,3.622095435,-0.229058007,-0.608327728,-0.041759507,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,trigger_only,admissible,extra_trees,226,62,77,3.965944429,5.730731717,4.907845881,5.485170256,3.622095435,-0.245561461,-1.285750446,-0.044768248,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,trigger_only,admissible,hist_gradient_boosting,226,62,77,4.992494680,5.991897357,5.497490251,5.485170256,3.622095435,-0.506727100,-1.875394816,-0.092381289,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_safe,admissible,knn,226,62,77,3.254405729,4.214246836,3.156013265,5.485170256,3.622095435,1.270923420,0.466082170,0.231701727,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_safe,admissible,extra_trees,226,62,77,0.000000000,3.669280172,3.324690729,5.485170256,3.622095435,1.815890084,0.297404707,0.331054461,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_safe,admissible,hist_gradient_boosting,226,62,77,1.602158618,3.752953263,3.665860290,5.485170256,3.622095435,1.732216993,-0.043764855,0.315800041,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_no_pretest_mass,admissible,knn,226,62,77,3.257959091,4.255231000,3.156013265,5.485170256,3.622095435,1.229939257,0.466082170,0.224229914,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_no_pretest_mass,admissible,extra_trees,226,62,77,0.201831662,3.760334575,3.268702316,5.485170256,3.622095435,1.724835681,0.353393119,0.314454356,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_trigger_no_pretest_mass,admissible,hist_gradient_boosting,226,62,77,1.710017363,3.663283120,4.454929897,5.485170256,3.622095435,1.821887136,-0.832834462,0.332147782,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_mass_only,scaling_control,knn,226,62,77,3.962454525,4.608777059,4.548374320,5.485170256,3.622095435,0.876393197,-0.926278885,0.159775022,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_mass_only,scaling_control,extra_trees,226,62,77,1.561687783,5.346109059,5.165489718,5.485170256,3.622095435,0.139061197,-1.543394283,0.025352212,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_mass_only,scaling_control,hist_gradient_boosting,226,62,77,3.380940997,4.473011205,5.079609430,5.485170256,3.622095435,1.012159051,-1.457513995,0.184526460,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,series_shortcut,negative_control,knn,226,62,77,7.298782418,8.748497123,8.955691266,5.485170256,3.622095435,-3.263326867,-5.333595830,-0.594936294,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,series_shortcut,negative_control,extra_trees,226,62,77,6.222295361,5.471777134,3.621680479,5.485170256,3.622095435,0.013393122,0.000414956,0.002441697,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,series_shortcut,negative_control,hist_gradient_boosting,226,62,77,6.222758456,5.723300798,3.717905360,5.485170256,3.622095435,-0.238130542,-0.095809924,-0.043413519,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_description_shortcut,negative_control,knn,226,62,77,4.842383926,8.728482816,13.867316818,5.485170256,3.622095435,-3.243312560,-10.245221383,-0.591287491,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_description_shortcut,negative_control,extra_trees,226,62,77,3.872965465,4.140782984,6.406378966,5.485170256,3.622095435,1.344387272,-2.784283531,0.245094903,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,cell_description_shortcut,negative_control,hist_gradient_boosting,226,62,77,5.055621559,4.237875841,4.408175545,5.485170256,3.622095435,1.247294415,-0.786080109,0.227393929,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_leakage,negative_control,knn,226,62,77,3.476201565,4.229209369,5.533741212,5.485170256,3.622095435,1.255960887,-1.911645777,0.228973911,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_leakage,negative_control,extra_trees,226,62,77,0.000000000,5.031418360,5.869909435,5.485170256,3.622095435,0.453751896,-2.247814000,0.082723393,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_leakage,negative_control,hist_gradient_boosting,226,62,77,1.263535203,5.175485033,5.618346102,5.485170256,3.622095435,0.309685223,-1.996250667,0.056458634,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_plus_shortcuts,negative_control,knn,226,62,77,3.336856738,5.211347866,6.148916368,5.485170256,3.622095435,0.273822390,-2.526820933,0.049920491,false,false
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_plus_shortcuts,negative_control,extra_trees,226,62,77,0.000000000,3.648284703,3.254041665,5.485170256,3.622095435,1.836885553,0.368053770,0.334882140,false,true
Post-Test-Mass-Unrecovered-g,s_ftrc_generation_hash,S-FTRC-Generation,target_family_plus_shortcuts,negative_control,hist_gradient_boosting,226,62,77,1.217706103,4.032006452,4.332099523,5.485170256,3.622095435,1.453163804,-0.710004088,0.264925925,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_pretest,admissible,knn,156,99,110,3.454199130,3.214054112,14.343153118,6.419057743,9.219640603,3.205003631,-5.123512515,0.499295030,true,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_pretest,admissible,extra_trees,156,99,110,1.662721144,3.439857594,8.303178573,6.419057743,9.219640603,2.979200149,0.916462030,0.464117986,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_pretest,admissible,hist_gradient_boosting,156,99,110,2.996347820,3.532467640,8.640143437,6.419057743,9.219640603,2.886590103,0.579497167,0.449690627,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,trigger_only,admissible,knn,156,99,110,4.167265921,5.485461524,8.867733413,6.419057743,9.219640603,0.933596218,0.351907190,0.145441318,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,trigger_only,admissible,extra_trees,156,99,110,0.000000000,5.484155407,9.804417490,6.419057743,9.219640603,0.934902336,-0.584776887,0.145644793,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,trigger_only,admissible,hist_gradient_boosting,156,99,110,2.562135288,5.456918950,8.904770033,6.419057743,9.219640603,0.962138792,0.314870570,0.149887854,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_safe,admissible,knn,156,99,110,3.392113990,3.410801285,10.676376994,6.419057743,9.219640603,3.008256458,-1.456736391,0.468644555,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_safe,admissible,extra_trees,156,99,110,0.000000000,3.962850932,8.011835495,6.419057743,9.219640603,2.456206810,1.207805108,0.382642891,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_safe,admissible,hist_gradient_boosting,156,99,110,1.708494438,3.549398938,8.313774719,6.419057743,9.219640603,2.869658805,0.905865884,0.447052966,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_no_pretest_mass,admissible,knn,156,99,110,3.408016570,3.394264399,11.082663564,6.419057743,9.219640603,3.024793344,-1.863022961,0.471220772,false,false
Post-Test-Mass-Unrecovered-g,trigger_mechanism_hash,Trigger-Mechanism,cell_trigger_no_pretest_mass,admissible,extra_trees,156,99,110,0.000000000,4.070592764,8.654163607,6.419057743,9.219640603,2.348464979,0.565476996,0.365858210,false,false
