x,y,z,t,signal,temperature_C,frame_index,row_index,col_index,laser_power_W,scan_speed_mm_s,spot_size_um
300.0,264.0,0.0,0.0,120.0,1079.0676595659613,0,264,300,285.0,960.0,67.0
0.0,272.0,0.0,0.0,124.0,1081.6363458691983,0,272,0,285.0,960.0,67.0
300.0,272.0,0.0,0.0,114.0,1075.073863213154,0,272,300,285.0,960.0,67.0
0.0,280.0,0.0,0.0,113.0,1074.3908276501156,0,280,0,285.0,960.0,67.0
300.0,280.0,0.0,0.0,118.0,1077.7557553634545,0,280,300,285.0,960.0,67.0
0.0,288.0,0.0,0.0,106.0,1069.4591897240675,0,288,0,285.0,960.0,67.0
300.0,288.0,0.0,0.0,127.0,1083.5167871222163,0,288,300,285.0,960.0,67.0
300.0,296.0,0.0,0.0,121.0,1079.7166149741097,0,296,300,285.0,960.0,67.0
0.0,304.0,0.0,0.0,114.0,1075.073863213154,0,304,0,285.0,960.0,67.0
300.0,304.0,0.0,0.0,118.0,1077.7557553634545,0,304,300,285.0,960.0,67.0
0.0,312.0,0.0,0.0,109.0,1071.605891022246,0,312,0,285.0,960.0,67.0
300.0,312.0,0.0,0.0,102.0,1066.514497451543,0,312,300,285.0,960.0,67.0
0.0,320.0,0.0,0.0,127.0,1083.5167871222163,0,320,0,285.0,960.0,67.0
300.0,320.0,0.0,0.0,142.0,1092.3859507185814,0,320,300,285.0,960.0,67.0
300.0,328.0,0.0,0.0,114.0,1075.073863213154,0,328,300,285.0,960.0,67.0
300.0,336.0,0.0,0.0,118.0,1077.7557553634545,0,336,300,285.0,960.0,67.0
0.0,344.0,0.0,0.0,121.0,1079.7166149741097,0,344,0,285.0,960.0,67.0
300.0,344.0,0.0,0.0,107.0,1070.1804722621068,0,344,300,285.0,960.0,67.0
0.0,352.0,0.0,0.0,106.0,1069.4591897240675,0,352,0,285.0,960.0,67.0
300.0,352.0,0.0,0.0,125.0,1082.267437985978,0,352,300,285.0,960.0,67.0
300.0,360.0,0.0,0.0,125.0,1082.267437985978,0,360,300,285.0,960.0,67.0
0.0,368.0,0.0,0.0,121.0,1079.7166149741097,0,368,0,285.0,960.0,67.0
300.0,368.0,0.0,0.0,122.0,1080.3610016411455,0,368,300,285.0,960.0,67.0
300.0,376.0,0.0,0.0,110.0,1072.3102227508348,0,376,300,285.0,960.0,67.0
0.0,384.0,0.0,0.0,112.0,1073.7026007119105,0,384,0,285.0,960.0,67.0
300.0,384.0,0.0,0.0,120.0,1079.0676595659613,0,384,300,285.0,960.0,67.0
0.0,392.0,0.0,0.0,101.0,1065.7628888760817,0,392,0,285.0,960.0,67.0
300.0,392.0,0.0,0.0,125.0,1082.267437985978,0,392,300,285.0,960.0,67.0
0.0,400.0,0.0,0.0,101.0,1065.7628888760817,0,400,0,285.0,960.0,67.0
300.0,400.0,0.0,0.0,111.0,1073.0090954733719,0,400,300,285.0,960.0,67.0
300.0,408.0,0.0,0.0,108.0,1070.8960063436866,0,408,300,285.0,960.0,67.0
0.0,416.0,0.0,0.0,101.0,1065.7628888760817,0,416,0,285.0,960.0,67.0
300.0,416.0,0.0,0.0,112.0,1073.7026007119105,0,416,300,285.0,960.0,67.0
300.0,424.0,0.0,0.0,120.0,1079.0676595659613,0,424,300,285.0,960.0,67.0
300.0,432.0,0.0,0.0,122.0,1080.3610016411455,0,432,300,285.0,960.0,67.0
300.0,440.0,0.0,0.0,109.0,1071.605891022246,0,440,300,285.0,960.0,67.0
300.0,448.0,0.0,0.0,107.0,1070.1804722621068,0,448,300,285.0,960.0,67.0
0.0,456.0,0.0,0.0,101.0,1065.7628888760817,0,456,0,285.0,960.0,67.0
300.0,464.0,0.0,0.0,122.0,1080.3610016411455,0,464,300,285.0,960.0,67.0
300.0,472.0,0.0,0.0,109.0,1071.605891022246,0,472,300,285.0,960.0,67.0
300.0,480.0,0.0,0.0,120.0,1079.0676595659613,0,480,300,285.0,960.0,67.0
0.0,496.0,0.0,0.0,107.0,1070.1804722621068,0,496,0,285.0,960.0,67.0
300.0,496.0,0.0,0.0,101.0,1065.7628888760817,0,496,300,285.0,960.0,67.0
0.0,504.0,0.0,0.0,100.0,1065.0048772423042,0,504,0,285.0,960.0,67.0
300.0,504.0,0.0,0.0,117.0,1077.0926586091684,0,504,300,285.0,960.0,67.0
300.0,512.0,0.0,0.0,110.0,1072.3102227508348,0,512,300,285.0,960.0,67.0
0.0,520.0,0.0,0.0,103.0,1067.2598197945529,0,520,0,285.0,960.0,67.0
300.0,520.0,0.0,0.0,119.0,1078.4140640581338,0,520,300,285.0,960.0,67.0
300.0,528.0,0.0,0.0,112.0,1073.7026007119105,0,528,300,285.0,960.0,67.0
300.0,536.0,0.0,0.0,115.0,1075.751792144178,0,536,300,285.0,960.0,67.0
0.0,544.0,0.0,0.0,102.0,1066.514497451543,0,544,0,285.0,960.0,67.0
300.0,544.0,0.0,0.0,101.0,1065.7628888760817,0,544,300,285.0,960.0,67.0
300.0,552.0,0.0,0.0,104.0,1067.998969485603,0,552,300,285.0,960.0,67.0
300.0,560.0,0.0,0.0,100.0,1065.0048772423042,0,560,300,285.0,960.0,67.0
300.0,568.0,0.0,0.0,117.0,1077.0926586091684,0,568,300,285.0,960.0,67.0
300.0,576.0,0.0,0.0,101.0,1065.7628888760817,0,576,300,285.0,960.0,67.0
0.0,584.0,0.0,0.0,104.0,1067.998969485603,0,584,0,285.0,960.0,67.0
300.0,592.0,0.0,0.0,113.0,1074.3908276501156,0,592,300,285.0,960.0,67.0
0.0,608.0,0.0,0.0,111.0,1073.0090954733719,0,608,0,285.0,960.0,67.0
300.0,616.0,0.0,0.0,106.0,1069.4591897240675,0,616,300,285.0,960.0,67.0
0.0,624.0,0.0,0.0,108.0,1070.8960063436866,0,624,0,285.0,960.0,67.0
300.0,624.0,0.0,0.0,126.0,1082.8942305721798,0,624,300,285.0,960.0,67.0
300.0,632.0,0.0,0.0,102.0,1066.514497451543,0,632,300,285.0,960.0,67.0
248.0,72.0,0.0,0.0008333333333333334,106.0,1069.4591897240675,25,72,248,285.0,960.0,67.0
252.0,72.0,0.0,0.0008333333333333334,123.0,1081.000889251737,25,72,252,285.0,960.0,67.0
248.0,80.0,0.0,0.0008333333333333334,129.0,1084.749438980484,25,80,248,285.0,960.0,67.0
252.0,80.0,0.0,0.0008333333333333334,163.0,1103.546052352859,25,80,252,285.0,960.0,67.0
256.0,80.0,0.0,0.0008333333333333334,175.0,1109.3835410957636,25,80,256,285.0,960.0,67.0
260.0,80.0,0.0,0.0008333333333333334,126.0,1082.8942305721798,25,80,260,285.0,960.0,67.0
264.0,80.0,0.0,0.0008333333333333334,138.0,1090.1021397018658,25,80,264,285.0,960.0,67.0
268.0,80.0,0.0,0.0008333333333333334,103.0,1067.2598197945529,25,80,268,285.0,960.0,67.0
252.0,88.0,0.0,0.0008333333333333334,144.0,1093.5073400847941,25,88,252,285.0,960.0,67.0
256.0,88.0,0.0,0.0008333333333333334,232.0,1133.1768592293874,25,88,256,285.0,960.0,67.0
260.0,88.0,0.0,0.0008333333333333334,269.0,1146.0781789049004,25,88,260,285.0,960.0,67.0
264.0,88.0,0.0,0.0008333333333333334,257.0,1142.068095452822,25,88,264,285.0,960.0,67.0
268.0,88.0,0.0,0.0008333333333333334,239.0,1135.7451469905807,25,88,268,285.0,960.0,67.0
272.0,88.0,0.0,0.0008333333333333334,175.0,1109.3835410957636,25,88,272,285.0,960.0,67.0
276.0,88.0,0.0,0.0008333333333333334,117.0,1077.0926586091684,25,88,276,285.0,960.0,67.0
280.0,88.0,0.0,0.0008333333333333334,117.0,1077.0926586091684,25,88,280,285.0,960.0,67.0
252.0,96.0,0.0,0.0008333333333333334,176.0,1109.854467922822,25,96,252,285.0,960.0,67.0
256.0,96.0,0.0,0.0008333333333333334,327.0,1163.5590291580695,25,96,256,285.0,960.0,67.0
260.0,96.0,0.0,0.0008333333333333334,385.0,1178.5942109752912,25,96,260,285.0,960.0,67.0
264.0,96.0,0.0,0.0008333333333333334,587.0,1219.3011927392763,25,96,264,285.0,960.0,67.0
268.0,96.0,0.0,0.0008333333333333334,332.0,1164.9400825123853,25,96,268,285.0,960.0,67.0
272.0,96.0,0.0,0.0008333333333333334,241.0,1136.4672321239132,25,96,272,285.0,960.0,67.0
276.0,96.0,0.0,0.0008333333333333334,163.0,1103.546052352859,25,96,276,285.0,960.0,67.0
248.0,104.0,0.0,0.0008333333333333334,100.0,1065.0048772423042,25,104,248,285.0,960.0,67.0
252.0,104.0,0.0,0.0008333333333333334,160.0,1102.0296438104958,25,104,252,285.0,960.0,67.0
256.0,104.0,0.0,0.0008333333333333334,352.0,1170.294734524699,25,104,256,285.0,960.0,67.0
260.0,104.0,0.0,0.0008333333333333334,622.0,1225.112568975395,25,104,260,285.0,960.0,67.0
264.0,104.0,0.0,0.0008333333333333334,3585.0,1431.8989930297691,25,104,264,285.0,960.0,67.0
268.0,104.0,0.0,0.0008333333333333334,1394.0,1312.318177451644,25,104,268,285.0,960.0,67.0
272.0,104.0,0.0,0.0008333333333333334,281.0,1149.9397318027447,25,104,272,285.0,960.0,67.0
276.0,104.0,0.0,0.0008333333333333334,131.0,1085.9658736652123,25,104,276,285.0,960.0,67.0
252.0,112.0,0.0,0.0008333333333333334,119.0,1078.4140640581338,25,112,252,285.0,960.0,67.0
256.0,112.0,0.0,0.0008333333333333334,307.0,1157.8502678387476,25,112,256,285.0,960.0,67.0
260.0,112.0,0.0,0.0008333333333333334,901.0,1263.6585589447811,25,112,260,285.0,960.0,67.0
264.0,112.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,112,264,285.0,960.0,67.0
268.0,112.0,0.0,0.0008333333333333334,2157.0,1364.9473112959374,25,112,268,285.0,960.0,67.0
272.0,112.0,0.0,0.0008333333333333334,327.0,1163.5590291580695,25,112,272,285.0,960.0,67.0
276.0,112.0,0.0,0.0008333333333333334,140.0,1091.2510051442594,25,112,276,285.0,960.0,67.0
256.0,120.0,0.0,0.0008333333333333334,207.0,1123.432922460073,25,120,256,285.0,960.0,67.0
260.0,120.0,0.0,0.0008333333333333334,1134.0,1288.8388062613117,25,120,260,285.0,960.0,67.0
264.0,120.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,120,264,285.0,960.0,67.0
268.0,120.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,120,268,285.0,960.0,67.0
272.0,120.0,0.0,0.0008333333333333334,437.0,1190.53141023672,25,120,272,285.0,960.0,67.0
276.0,120.0,0.0,0.0008333333333333334,167.0,1105.5313823642557,25,120,276,285.0,960.0,67.0
252.0,128.0,0.0,0.0008333333333333334,108.0,1070.8960063436866,25,128,252,285.0,960.0,67.0
256.0,128.0,0.0,0.0008333333333333334,162.0,1103.0432433846815,25,128,256,285.0,960.0,67.0
260.0,128.0,0.0,0.0008333333333333334,1545.0,1324.3427096566054,25,128,260,285.0,960.0,67.0
264.0,128.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,128,264,285.0,960.0,67.0
268.0,128.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,128,268,285.0,960.0,67.0
272.0,128.0,0.0,0.0008333333333333334,754.0,1244.83083119962,25,128,272,285.0,960.0,67.0
276.0,128.0,0.0,0.0008333333333333334,320.0,1161.5953294998858,25,128,276,285.0,960.0,67.0
280.0,128.0,0.0,0.0008333333333333334,142.0,1092.3859507185814,25,128,280,285.0,960.0,67.0
284.0,128.0,0.0,0.0008333333333333334,104.0,1067.998969485603,25,128,284,285.0,960.0,67.0
252.0,136.0,0.0,0.0008333333333333334,111.0,1073.0090954733719,25,136,252,285.0,960.0,67.0
256.0,136.0,0.0,0.0008333333333333334,258.0,1142.4082520643506,25,136,256,285.0,960.0,67.0
260.0,136.0,0.0,0.0008333333333333334,1006.0,1275.60145028959,25,136,260,285.0,960.0,67.0
264.0,136.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,136,264,285.0,960.0,67.0
268.0,136.0,0.0,0.0008333333333333334,4095.0,1450.5594629649443,25,136,268,285.0,960.0,67.0
272.0,136.0,0.0,0.0008333333333333334,636.0,1227.360902473655,25,136,272,285.0,960.0,67.0
276.0,136.0,0.0,0.0008333333333333334,353.0,1170.55567475653,25,136,276,285.0,960.0,67.0
280.0,136.0,0.0,0.0008333333333333334,153.0,1098.394886222793,25,136,280,285.0,960.0,67.0
256.0,144.0,0.0,0.0008333333333333334,100.0,1065.0048772423042,25,144,256,285.0,960.0,67.0
260.0,144.0,0.0,0.0008333333333333334,149.0,1096.2537635978442,25,144,260,285.0,960.0,67.0
264.0,144.0,0.0,0.0008333333333333334,315.0,1160.1703830830463,25,144,264,285.0,960.0,67.0
268.0,144.0,0.0,0.0008333333333333334,275.0,1148.0267632306009,25,144,268,285.0,960.0,67.0
272.0,144.0,0.0,0.0008333333333333334,180.0,1111.7157042021142,25,144,272,285.0,960.0,67.0
264.0,152.0,0.0,0.0008333333333333334,110.0,1072.3102227508348,25,152,264,285.0,960.0,67.0
260.0,104.0,0.0,0.0016666666666666668,155.0,1099.4476092988436,50,104,260,285.0,960.0,67.0
264.0,104.0,0.0,0.0016666666666666668,756.0,1245.1067051053888,50,104,264,285.0,960.0,67.0
268.0,104.0,0.0,0.0016666666666666668,216.0,1127.0503210486984,50,104,268,285.0,960.0,67.0
256.0,112.0,0.0,0.0016666666666666668,100.0,1065.0048772423042,50,112,256,285.0,960.0,67.0
260.0,112.0,0.0,0.0016666666666666668,163.0,1103.546052352859,50,112,260,285.0,960.0,67.0
264.0,112.0,0.0,0.0016666666666666668,919.0,1265.7850332086362,50,112,264,285.0,960.0,67.0
268.0,112.0,0.0,0.0016666666666666668,377.0,1176.638871867399,50,112,268,285.0,960.0,67.0
272.0,112.0,0.0,0.0016666666666666668,101.0,1065.7628888760817,50,112,272,285.0,960.0,67.0
260.0,120.0,0.0,0.0016666666666666668,122.0,1080.3610016411455,50,120,260,285.0,960.0,67.0
264.0,120.0,0.0,0.0016666666666666668,978.0,1272.5215178463661,50,120,264,285.0,960.0,67.0
268.0,120.0,0.0,0.0016666666666666668,367.0,1174.1449944893536,50,120,268,285.0,960.0,67.0
256.0,128.0,0.0,0.0016666666666666668,101.0,1065.7628888760817,50,128,256,285.0,960.0,67.0
260.0,128.0,0.0,0.0016666666666666668,186.0,1114.442657479322,50,128,260,285.0,960.0,67.0
264.0,128.0,0.0,0.0016666666666666668,1290.0,1303.3982914182097,50,128,264,285.0,960.0,67.0
268.0,128.0,0.0,0.0016666666666666668,492.0,1201.9233530020424,50,128,268,285.0,960.0,67.0
256.0,136.0,0.0,0.0016666666666666668,151.0,1097.3303686926968,50,136,256,285.0,960.0,67.0
260.0,136.0,0.0,0.0016666666666666668,335.0,1165.7603201492952,50,136,260,285.0,960.0,67.0
264.0,136.0,0.0,0.0016666666666666668,2072.0,1359.9213720810114,50,136,264,285.0,960.0,67.0
268.0,136.0,0.0,0.0016666666666666668,882.0,1261.3754099566445,50,136,268,285.0,960.0,67.0
272.0,136.0,0.0,0.0016666666666666668,194.0,1117.9645707376897,50,136,272,285.0,960.0,67.0
276.0,136.0,0.0,0.0016666666666666668,120.0,1079.0676595659613,50,136,276,285.0,960.0,67.0
252.0,144.0,0.0,0.0016666666666666668,113.0,1074.3908276501156,50,144,252,285.0,960.0,67.0
256.0,144.0,0.0,0.0016666666666666668,248.0,1138.9552016126606,50,144,256,285.0,960.0,67.0
260.0,144.0,0.0,0.0016666666666666668,505.0,1204.4590196411843,50,144,260,285.0,960.0,67.0
264.0,144.0,0.0,0.0016666666666666668,3635.0,1433.819012187331,50,144,264,285.0,960.0,67.0
268.0,144.0,0.0,0.0016666666666666668,1342.0,1307.9292612795232,50,144,268,285.0,960.0,67.0
272.0,144.0,0.0,0.0016666666666666668,395.0,1180.990892438046,50,144,272,285.0,960.0,67.0
276.0,144.0,0.0,0.0016666666666666668,203.0,1121.7821811058407,50,144,276,285.0,960.0,67.0
280.0,144.0,0.0,0.0016666666666666668,110.0,1072.3102227508348,50,144,280,285.0,960.0,67.0
252.0,152.0,0.0,0.0016666666666666668,117.0,1077.0926586091684,50,152,252,285.0,960.0,67.0
256.0,152.0,0.0,0.0016666666666666668,335.0,1165.7603201492952,50,152,256,285.0,960.0,67.0
260.0,152.0,0.0,0.0016666666666666668,816.0,1253.1137058208099,50,152,260,285.0,960.0,67.0
264.0,152.0,0.0,0.0016666666666666668,4095.0,1450.5594629649443,50,152,264,285.0,960.0,67.0
268.0,152.0,0.0,0.0016666666666666668,2226.0,1368.9101771281676,50,152,268,285.0,960.0,67.0
272.0,152.0,0.0,0.0016666666666666668,500.0,1203.4903054218178,50,152,272,285.0,960.0,67.0
276.0,152.0,0.0,0.0016666666666666668,236.0,1134.6523622932484,50,152,276,285.0,960.0,67.0
280.0,152.0,0.0,0.0016666666666666668,117.0,1077.0926586091684,50,152,280,285.0,960.0,67.0
252.0,160.0,0.0,0.0016666666666666668,103.0,1067.2598197945529,50,160,252,285.0,960.0,67.0
256.0,160.0,0.0,0.0016666666666666668,205.0,1122.6109698176267,50,160,256,285.0,960.0,67.0
260.0,160.0,0.0,0.0016666666666666668,1000.0,1274.9474876113172,50,160,260,285.0,960.0,67.0
264.0,160.0,0.0,0.0016666666666666668,4095.0,1450.5594629649443,50,160,264,285.0,960.0,67.0
268.0,160.0,0.0,0.0016666666666666668,3575.0,1431.5124199725688,50,160,268,285.0,960.0,67.0
272.0,160.0,0.0,0.0016666666666666668,591.0,1219.9797672401658,50,160,272,285.0,960.0,67.0
276.0,160.0,0.0,0.0016666666666666668,182.0,1112.6331644835116,50,160,276,285.0,960.0,67.0
280.0,160.0,0.0,0.0016666666666666668,121.0,1079.7166149741097,50,160,280,285.0,960.0,67.0
248.0,168.0,0.0,0.0016666666666666668,104.0,1067.998969485603,50,168,248,285.0,960.0,67.0
252.0,168.0,0.0,0.0016666666666666668,115.0,1075.751792144178,50,168,252,285.0,960.0,67.0
256.0,168.0,0.0,0.0016666666666666668,248.0,1138.9552016126606,50,168,256,285.0,960.0,67.0
260.0,168.0,0.0,0.0016666666666666668,1647.0,1331.9307610404007,50,168,260,285.0,960.0,67.0
264.0,168.0,0.0,0.0016666666666666668,4095.0,1450.5594629649443,50,168,264,285.0,960.0,67.0
268.0,168.0,0.0,0.0016666666666666668,4095.0,1450.5594629649443,50,168,268,285.0,960.0,67.0
272.0,168.0,0.0,0.0016666666666666668,892.0,1262.582092716267,50,168,272,285.0,960.0,67.0
276.0,168.0,0.0,0.0016666666666666668,387.0,1179.077701228887,50,168,276,285.0,960.0,67.0
280.0,168.0,0.0,0.0016666666666666668,170.0,1106.9939824738008,50,168,280,285.0,960.0,67.0
284.0,168.0,0.0,0.0016666666666666668,100.0,1065.0048772423042,50,168,284,285.0,960.0,67.0
256.0,176.0,0.0,0.0016666666666666668,171.0,1107.476635040906,50,176,256,285.0,960.0,67.0
260.0,176.0,0.0,0.0016666666666666668,532.0,1209.5554520168876,50,176,260,285.0,960.0,67.0
264.0,176.0,0.0,0.0016666666666666668,3655.0,1434.5811055272166,50,176,264,285.0,960.0,67.0
268.0,176.0,0.0,0.0016666666666666668,1042.0,1279.4588811051203,50,176,268,285.0,960.0,67.0
272.0,176.0,0.0,0.0016666666666666668,370.0,1174.899101273016,50,176,272,285.0,960.0,67.0
276.0,176.0,0.0,0.0016666666666666668,203.0,1121.7821811058407,50,176,276,285.0,960.0,67.0
280.0,176.0,0.0,0.0016666666666666668,122.0,1080.3610016411455,50,176,280,285.0,960.0,67.0
260.0,184.0,0.0,0.0016666666666666668,141.0,1091.820194839102,50,184,260,285.0,960.0,67.0
264.0,184.0,0.0,0.0016666666666666668,204.0,1122.197437762456,50,184,264,285.0,960.0,67.0
268.0,184.0,0.0,0.0016666666666666668,196.0,1118.8257344559634,50,184,268,285.0,960.0,67.0
272.0,184.0,0.0,0.0016666666666666668,125.0,1082.267437985978,50,184,272,285.0,960.0,67.0
264.0,120.0,0.0,0.0025,113.0,1074.3908276501156,75,120,264,285.0,960.0,67.0
264.0,128.0,0.0,0.0025,119.0,1078.4140640581338,75,128,264,285.0,960.0,67.0
260.0,136.0,0.0,0.0025,121.0,1079.7166149741097,75,136,260,285.0,960.0,67.0
264.0,136.0,0.0,0.0025,313.0,1159.5950570680766,75,136,264,285.0,960.0,67.0
268.0,136.0,0.0,0.0025,142.0,1092.3859507185814,75,136,268,285.0,960.0,67.0
252.0,144.0,0.0,0.0025,149.0,1096.2537635978442,75,144,252,285.0,960.0,67.0
256.0,144.0,0.0,0.0025,184.0,1113.542091552476,75,144,256,285.0,960.0,67.0
260.0,144.0,0.0,0.0025,212.0,1125.458692121164,75,144,260,285.0,960.0,67.0
264.0,144.0,0.0,0.0025,545.0,1211.9324734436373,75,144,264,285.0,960.0,67.0
268.0,144.0,0.0,0.0025,209.0,1124.2481615578747,75,144,268,285.0,960.0,67.0
272.0,144.0,0.0,0.0025,120.0,1079.0676595659613,75,144,272,285.0,960.0,67.0
276.0,144.0,0.0,0.0025,125.0,1082.267437985978,75,144,276,285.0,960.0,67.0
280.0,144.0,0.0,0.0025,107.0,1070.1804722621068,75,144,280,285.0,960.0,67.0
248.0,152.0,0.0,0.0025,131.0,1085.9658736652123,75,152,248,285.0,960.0,67.0
252.0,152.0,0.0,0.0025,261.0,1143.4220709632932,75,152,252,285.0,960.0,67.0
256.0,152.0,0.0,0.0025,274.0,1147.7045116315987,75,152,256,285.0,960.0,67.0
260.0,152.0,0.0,0.0025,291.0,1153.0526360664742,75,152,260,285.0,960.0,67.0
264.0,152.0,0.0,0.0025,911.0,1264.8442327104042,75,152,264,285.0,960.0,67.0
268.0,152.0,0.0,0.0025,282.0,1150.2551969369374,75,152,268,285.0,960.0,67.0
272.0,152.0,0.0,0.0025,159.0,1101.518791086559,75,152,272,285.0,960.0,67.0
276.0,152.0,0.0,0.0025,123.0,1081.000889251737,75,152,276,285.0,960.0,67.0
280.0,152.0,0.0,0.0025,104.0,1067.998969485603,75,152,280,285.0,960.0,67.0
248.0,160.0,0.0,0.0025,121.0,1079.7166149741097,75,160,248,285.0,960.0,67.0
252.0,160.0,0.0,0.0025,244.0,1137.540900510941,75,160,252,285.0,960.0,67.0
256.0,160.0,0.0,0.0025,350.0,1169.7709754211264,75,160,256,285.0,960.0,67.0
260.0,160.0,0.0,0.0025,353.0,1170.55567475653,75,160,260,285.0,960.0,67.0
264.0,160.0,0.0,0.0025,1066.0,1281.9697573098663,75,160,264,285.0,960.0,67.0
268.0,160.0,0.0,0.0025,384.0,1178.3516732224737,75,160,268,285.0,960.0,67.0
272.0,160.0,0.0,0.0025,197.0,1119.2535203443717,75,160,272,285.0,960.0,67.0
276.0,160.0,0.0,0.0025,124.0,1081.6363458691983,75,160,276,285.0,960.0,67.0
248.0,168.0,0.0,0.0025,114.0,1075.073863213154,75,168,248,285.0,960.0,67.0
252.0,168.0,0.0,0.0025,220.0,1128.6171395240606,75,168,252,285.0,960.0,67.0
256.0,168.0,0.0,0.0025,322.0,1162.160053719117,75,168,256,285.0,960.0,67.0
260.0,168.0,0.0,0.0025,437.0,1190.53141023672,75,168,260,285.0,960.0,67.0
264.0,168.0,0.0,0.0025,1356.0,1309.124447409614,75,168,264,285.0,960.0,67.0
268.0,168.0,0.0,0.0025,492.0,1201.9233530020424,75,168,268,285.0,960.0,67.0
272.0,168.0,0.0,0.0025,214.0,1126.2576617287355,75,168,272,285.0,960.0,67.0
276.0,168.0,0.0,0.0025,125.0,1082.267437985978,75,168,276,285.0,960.0,67.0
252.0,176.0,0.0,0.0025,145.0,1094.0630608713254,75,176,252,285.0,960.0,67.0
256.0,176.0,0.0,0.0025,276.0,1148.3480257064807,75,176,256,285.0,960.0,67.0
260.0,176.0,0.0,0.0025,466.0,1196.6788427318127,75,176,260,285.0,960.0,67.0
264.0,176.0,0.0,0.0025,2042.0,1358.1074529191299,75,176,264,285.0,960.0,67.0
268.0,176.0,0.0,0.0025,788.0,1249.4402155324844,75,176,268,285.0,960.0,67.0
272.0,176.0,0.0,0.0025,290.0,1152.74544857703,75,176,272,285.0,960.0,67.0
276.0,176.0,0.0,0.0025,141.0,1091.820194839102,75,176,276,285.0,960.0,67.0
256.0,184.0,0.0,0.0025,286.0,1151.5076796649075,75,184,256,285.0,960.0,67.0
260.0,184.0,0.0,0.0025,603.0,1221.9927323158981,75,184,260,285.0,960.0,67.0
264.0,184.0,0.0,0.0025,3603.0,1432.5926546671349,75,184,264,285.0,960.0,67.0
268.0,184.0,0.0,0.0025,1185.0,1293.7709450334733,75,184,268,285.0,960.0,67.0
272.0,184.0,0.0,0.0025,337.0,1166.303712184611,75,184,272,285.0,960.0,67.0
276.0,184.0,0.0,0.0025,153.0,1098.394886222793,75,184,276,285.0,960.0,67.0
256.0,192.0,0.0,0.0025,256.0,1141.7268169636145,75,192,256,285.0,960.0,67.0
260.0,192.0,0.0,0.0025,802.0,1251.290275033677,75,192,260,285.0,960.0,67.0
264.0,192.0,0.0,0.0025,4095.0,1450.5594629649443,75,192,264,285.0,960.0,67.0
268.0,192.0,0.0,0.0025,2210.0,1368.0002297611381,75,192,268,285.0,960.0,67.0
272.0,192.0,0.0,0.0025,441.0,1191.3993173020285,75,192,272,285.0,960.0,67.0
276.0,192.0,0.0,0.0025,158.0,1101.0051940565802,75,192,276,285.0,960.0,67.0
256.0,200.0,0.0,0.0025,176.0,1109.854467922822,75,200,256,285.0,960.0,67.0
260.0,200.0,0.0,0.0025,1048.0,1280.0910432729947,75,200,260,285.0,960.0,67.0
264.0,200.0,0.0,0.0025,4095.0,1450.5594629649443,75,200,264,285.0,960.0,67.0
268.0,200.0,0.0,0.0025,4095.0,1450.5594629649443,75,200,268,285.0,960.0,67.0
272.0,200.0,0.0,0.0025,521.0,1207.5058647340657,75,200,272,285.0,960.0,67.0
276.0,200.0,0.0,0.0025,199.0,1120.1035878577889,75,200,276,285.0,960.0,67.0
248.0,208.0,0.0,0.0025,100.0,1065.0048772423042,75,208,248,285.0,960.0,67.0
252.0,208.0,0.0,0.0025,159.0,1101.518791086559,75,208,252,285.0,960.0,67.0
256.0,208.0,0.0,0.0025,335.0,1165.7603201492952,75,208,256,285.0,960.0,67.0
260.0,208.0,0.0,0.0025,1479.0,1319.2111800776106,75,208,260,285.0,960.0,67.0
264.0,208.0,0.0,0.0025,4095.0,1450.5594629649443,75,208,264,285.0,960.0,67.0
268.0,208.0,0.0,0.0025,4095.0,1450.5594629649443,75,208,268,285.0,960.0,67.0
272.0,208.0,0.0,0.0025,841.0,1256.30620816943,75,208,272,285.0,960.0,67.0
276.0,208.0,0.0,0.0025,403.0,1182.8717798532507,75,208,276,285.0,960.0,67.0
280.0,208.0,0.0,0.0025,184.0,1113.542091552476,75,208,280,285.0,960.0,67.0
284.0,208.0,0.0,0.0025,101.0,1065.7628888760817,75,208,284,285.0,960.0,67.0
256.0,216.0,0.0,0.0025,150.0,1096.7935958471485,75,216,256,285.0,960.0,67.0
260.0,216.0,0.0,0.0025,319.0,1161.3118502058658,75,216,260,285.0,960.0,67.0
264.0,216.0,0.0,0.0025,754.0,1244.83083119962,75,216,264,285.0,960.0,67.0
268.0,216.0,0.0,0.0025,580.0,1218.1043382688704,75,216,268,285.0,960.0,67.0
272.0,216.0,0.0,0.0025,222.0,1129.39150702859,75,216,272,285.0,960.0,67.0
264.0,224.0,0.0,0.0025,142.0,1092.3859507185814,75,224,264,285.0,960.0,67.0
268.0,224.0,0.0,0.0025,127.0,1083.5167871222163,75,224,268,285.0,960.0,67.0
264.0,176.0,0.0,0.0033333333333333335,197.0,1119.2535203443717,100,176,264,285.0,960.0,67.0
268.0,176.0,0.0,0.0033333333333333335,104.0,1067.998969485603,100,176,268,285.0,960.0,67.0
