x,y,t,target_intensity_mean,target_intensity_std,target_intensity_min,target_intensity_max,target_intensity_q90,source_layer_index,target_layer_index,target_camera_code,source_x_mean,source_y_mean,source_p_mean,source_t_mean,source_x_range,source_y_range,source_p_range,source_t_range,source_p_nonzero_fraction,source_rows_read,source_rows_truncated,target_pixel_count,target_width,target_height,target_bits_per_pixel,split_name,row_id,source_member_name,target_member_name,target_center_mean,target_periphery_mean,target_center_periphery_contrast,target_hot_fraction_q90,target_top_half_mean,target_bottom_half_mean,target_left_half_mean,target_right_half_mean,target_vertical_contrast,target_horizontal_contrast,target_quadrant_contrast,target_grid_max_mean,target_grid_min_mean,target_grid_mean_range,target_local_variance_mean,target_gradient_mean,target_gradient_q90,target_sample_stride,target_sampled_width,target_sampled_height,target_sampled_pixel_count,target_intensity_q90_recomputed,target_camera_pair_mean_delta,target_camera_pair_std_delta,target_camera_pair_gradient_delta,path_contact_degree_mean,path_contact_degree_std,path_contact_degree_max,path_nonlocal_contact_fraction,path_contact_component_count_norm,path_contact_largest_component_fraction,path_total_length_norm,path_mean_step_norm,path_step_std_norm,path_turn_abs_mean,path_reversal_fraction,path_reheat_count_mean,path_reheat_count_max_norm,path_recent_reheat_fraction,path_reheat_lag_mean_norm,path_reheat_lag_min_norm,path_contact_order_gap_mean_norm,path_total_length_norm_shuffled,path_mean_step_norm_shuffled,path_step_std_norm_shuffled,path_turn_abs_mean_shuffled,path_reversal_fraction_shuffled,path_reheat_count_mean_shuffled,path_reheat_count_max_norm_shuffled,path_recent_reheat_fraction_shuffled,path_reheat_lag_mean_norm_shuffled,path_reheat_lag_min_norm_shuffled,path_contact_order_gap_mean_norm_shuffled,path_total_length_norm_ordered_minus_shuffled,path_mean_step_norm_ordered_minus_shuffled,path_step_std_norm_ordered_minus_shuffled,path_turn_abs_mean_ordered_minus_shuffled,path_reversal_fraction_ordered_minus_shuffled,path_reheat_count_mean_ordered_minus_shuffled,path_reheat_count_max_norm_ordered_minus_shuffled,path_recent_reheat_fraction_ordered_minus_shuffled,path_reheat_lag_mean_norm_ordered_minus_shuffled,path_reheat_lag_min_norm_ordered_minus_shuffled,path_contact_order_gap_mean_norm_ordered_minus_shuffled,path_contact_rows_read,path_contact_active_rows,path_contact_graph_points,path_contact_rows_truncated,path_contact_radius_fraction
-0.022306,-2.210467,15,106.139332,29.740980,11,255,135.000000,15,14,1,-0.022306,-2.210467,146.521318,0.003733,91.010997,50.810000,235.079607,2.000000,0.813509,3531008,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0014,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0015.csv,In-situ Meas Data/Layer Camera/B0014.bmp,131.896070,103.487281,28.408788,0.116720,116.881376,104.525760,108.309216,113.097920,12.355616,-4.788704,17.144320,136.070661,78.053251,58.017409,89.034637,9.586672,15.000000,8,250,250,62500,139.000000,1.444633,3.793109,2.418121,0.01665698385518591,0.004595905168616004,0.025440313111545987,0.9793483249196879,0.001953125,1.0,90.41615047434215,0.17693962910830166,0.051489418152444684,0.21266049983369273,0.20980392156862746,4.255859375,0.0136986301369863,0.962890625,0.0,0.0,0.05467530633467581,154.4639095193424,0.3022777094311984,0.2188516619731719,0.6371375624912392,0.6392156862745098,4.255859375,0.01761252446183953,0.986328125,0.0,0.0,0.037103908656752636,-64.04775904500025,-0.12533808032289676,-0.16736224382072723,-0.4244770626575465,-0.42941176470588227,0.0,-0.003913894324853229,-0.0234375,0.0,0.0,0.01757139767792317,200000,124931,512,true,0.08
-2.110904,-2.109956,16,105.107169,29.173355,12,255,135.000000,16,15,1,-2.110904,-2.109956,141.524270,0.001945,91.010000,50.810000,234.860005,2.000000,0.787465,2993269,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0015,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0016.csv,In-situ Meas Data/Layer Camera/B0015.bmp,128.814122,103.090704,25.723418,0.109152,115.369920,103.879808,106.806688,112.443040,11.490112,-5.636352,17.126464,132.197645,77.952381,54.245264,89.706826,9.365072,14.764823,8,250,250,62500,139.000000,-1.576909,3.188151,2.143963,0.01804825097847358,0.004205566846429074,0.025440313111545987,0.9851757729775519,0.001953125,1.0,91.5288873632191,0.17911719640551682,0.05733585023044085,0.20731522657049284,0.20392156862745098,4.611328125,0.015655577299412915,0.962890625,0.0,0.0,0.05614486457016911,171.4478732788487,0.33551442911712076,0.22407537998847837,0.6058321174938461,0.6078431372549019,4.611328125,0.015655577299412915,0.98046875,0.0,0.0,0.03863136540997708,-79.9189859156296,-0.15639723271160394,-0.16673952975803752,-0.3985168909233533,-0.40392156862745093,0.0,0.0,-0.017578125,0.0,0.0,0.017513499160192028,200000,124265,512,true,0.08
-1.152383,-0.827753,17,104.880251,29.776390,12,255,134.000000,17,16,1,-1.152383,-0.827753,141.477264,0.003093,91.010000,50.810000,234.937204,2.000000,0.795314,3053346,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0016,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0017.csv,In-situ Meas Data/Layer Camera/B0016.bmp,129.167171,102.677462,26.489708,0.108544,115.025728,103.786816,107.096480,111.716064,11.238912,-4.619584,15.858496,134.882744,77.866359,57.016385,93.396552,9.301805,14.764823,8,250,250,62500,139.000000,-1.233308,3.852610,2.034647,0.017268529843444225,0.004098890978113971,0.0273972602739726,0.9783089862771137,0.00390625,0.99609375,89.26250470331001,0.17468200529023487,0.06908613744778777,0.2362129886854344,0.23333333333333334,4.412109375,0.015655577299412915,0.962890625,0.0,0.0,0.053051863527285886,174.39101098095514,0.34127399409188874,0.23828899172041754,0.6603883280896548,0.6627450980392157,4.412109375,0.015655577299412915,0.990234375,0.0,0.0,0.0357266458536894,-85.12850627764513,-0.16659198880165388,-0.16920285427262977,-0.42417533940422036,-0.4294117647058823,0.0,0.0,-0.02734375,0.0,0.0,0.017325217673596488,200000,123793,512,true,0.08
-2.002843,-3.187421,18,105.415592,29.336496,12,255,135.000000,18,17,1,-2.002843,-3.187421,143.328731,0.003840,91.010000,50.810000,234.911150,2.000000,0.810026,3280613,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0017,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0018.csv,In-situ Meas Data/Layer Camera/B0017.bmp,130.016440,103.157751,26.858689,0.109408,116.146688,103.813888,107.311072,112.649504,12.332800,-5.338432,17.671232,135.121864,77.936764,57.185100,88.147376,9.450442,14.866069,8,250,250,62500,139.000000,-0.438083,3.430793,2.237652,0.016679916829745598,0.0038539225947200454,0.025440313111545987,0.9816681943171403,0.001953125,1.0,90.15693005798826,0.17643234845007488,0.06227148809470778,0.23179184019596527,0.22941176470588234,4.26171875,0.015655577299412915,0.96484375,0.0,0.0,0.05398963238263277,177.52923189228454,0.3474153265993827,0.23136393733914648,0.6933691911371972,0.6941176470588235,4.26171875,0.019569471624266144,0.98828125,0.0,0.0,0.0355455117199795,-87.37230183429628,-0.1709829781493078,-0.1690924492444387,-0.4615773509412319,-0.4647058823529412,0.0,-0.003913894324853229,-0.0234375,0.0,0.0,0.018444120662653267,200000,124800,512,true,0.08
-0.059763,-2.113796,19,105.718440,29.360558,12,255,135.000000,19,18,1,-0.059763,-2.113796,146.325978,0.002206,91.010997,50.810000,234.870248,2.000000,0.813861,3511957,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0018,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0019.csv,In-situ Meas Data/Layer Camera/B0018.bmp,131.072499,103.206031,27.866468,0.111216,116.971904,103.597216,107.720608,112.848512,13.374688,-5.127904,18.502592,135.623835,77.853815,57.770020,93.674401,9.551018,14.866069,8,250,250,62500,139.000000,0.770345,3.482783,2.402700,0.018698018590998042,0.004279483951869051,0.025440313111545987,0.9811937857726901,0.001953125,1.0,88.99634080717307,0.17416113660894925,0.060302775692951636,0.2187007924435717,0.21568627450980393,4.77734375,0.0136986301369863,0.9609375,0.0,0.0,0.0556221461187207,166.40678590322688,0.325649287481853,0.23156857850613558,0.6135708877726194,0.615686274509804,4.77734375,0.015655577299412915,0.986328125,0.0,0.0,0.0388387577240352,-77.4104450960538,-0.15148815087290377,-0.17126580281318393,-0.39487009532904765,-0.4,0.0,-0.0019569471624266144,-0.025390625,0.0,0.0,0.016783388394685496,200000,123511,512,true,0.08
-2.185806,-1.824914,20,104.746363,29.239495,13,255,134.000000,20,19,1,-2.185806,-1.824914,141.260841,0.002523,91.010000,50.810000,234.926647,2.000000,0.787883,2979100,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0019,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0020.csv,In-situ Meas Data/Layer Camera/B0019.bmp,128.748173,102.698181,26.049992,0.102432,114.860320,103.770272,106.917824,111.712768,11.090048,-4.794944,15.884992,133.650282,77.745520,55.904762,91.921038,9.429255,14.866069,8,250,250,62500,139.000000,-1.514613,3.396086,2.216365,0.015464469178082191,0.004029820966396912,0.0273972602739726,0.9777558082056352,0.001953125,1.0,90.12063416339554,0.1763613193021439,0.06977953519972942,0.21376983083580986,0.21176470588235294,3.951171875,0.01761252446183953,0.966796875,0.0,0.0,0.05469261682816194,164.87290714187026,0.3226475677923097,0.240932664740285,0.645029377839344,0.6470588235294118,3.951171875,0.015655577299412915,0.990234375,0.0,0.0,0.03633451491130155,-74.75227297847472,-0.14628624849016578,-0.17115312954055556,-0.43125954700353414,-0.43529411764705883,0.0,0.0019569471624266144,-0.0234375,0.0,0.0,0.018358101916860388,200000,124045,512,true,0.08
-0.732495,-1.007835,21,106.377691,31.060315,14,255,135.000000,21,20,1,-0.732495,-1.007835,143.002888,0.003265,91.010000,50.810000,234.911297,2.000000,0.796312,3037312,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0020,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0021.csv,In-situ Meas Data/Layer Camera/B0020.bmp,134.332955,102.903548,31.429408,0.113872,117.726912,104.047328,109.288928,112.485312,13.679584,-3.196384,16.875968,141.753590,77.648746,64.104845,91.387777,9.400331,14.764823,8,250,250,62500,139.000000,3.861552,5.204728,2.214609,0.01828522504892368,0.004616665936914694,0.025440313111545987,0.9761705685618729,0.001953125,1.0,89.54520698545474,0.1752352387190895,0.06073753600148095,0.23002182644435804,0.22549019607843138,4.671875,0.015655577299412915,0.96484375,0.0,0.0,0.05326164844512722,152.84485467988287,0.299109304657305,0.2429342709609484,0.6448924136666047,0.6470588235294118,4.671875,0.019569471624266144,0.98046875,0.0,0.0,0.035417746127856024,-63.29964769442813,-0.12387406593821551,-0.18219673495946748,-0.4148705872222466,-0.42156862745098045,0.0,-0.003913894324853229,-0.015625,0.0,0.0,0.017843902317271197,200000,125826,512,true,0.08
-1.987130,-3.440800,22,105.026208,29.271173,14,255,134.000000,22,21,1,-1.987130,-3.440800,143.515479,0.001726,91.010000,50.811000,235.013885,2.000000,0.807174,3317759,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0021,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0022.csv,In-situ Meas Data/Layer Camera/B0021.bmp,129.345049,102.812972,26.532077,0.102736,115.273440,103.831648,107.244544,111.860544,11.441792,-4.616000,16.057792,132.680236,77.802867,54.877368,91.287766,9.360316,14.560220,8,250,250,62500,139.000000,-0.849395,3.454838,2.080213,0.01797180772994129,0.0046852103818962034,0.0273972602739726,0.9783071033602723,0.001953125,1.0,88.87772558072992,0.17392901287814075,0.0606555827170249,0.24166042273543445,0.2372549019607843,4.591796875,0.01761252446183953,0.9609375,0.0,0.0,0.05468816472389957,155.01103166292174,0.3033483985575768,0.23793350108675543,0.6230987664649013,0.6235294117647059,4.591796875,0.021526418786692758,0.974609375,0.0,0.0,0.03470325461551907,-66.13330608219182,-0.12941938567943603,-0.17727791836973053,-0.38143834372946683,-0.3862745098039216,0.0,-0.003913894324853229,-0.013671875,0.0,0.0,0.0199849101083805,200000,124539,512,true,0.08
0.088920,-2.063300,23,105.373186,29.059625,14,255,134.000000,23,22,1,0.088920,-2.063300,146.605257,0.002023,91.009997,50.810000,234.873835,2.000000,0.812021,3468238,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0022,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0023.csv,In-situ Meas Data/Layer Camera/B0022.bmp,129.873772,103.153698,26.720074,0.103808,116.429344,103.452704,107.484800,112.397248,12.976640,-4.912448,17.889088,134.758125,78.002048,56.756077,87.238683,9.439907,14.866069,8,250,250,62500,139.000000,-0.422273,3.238888,2.281851,0.014608304794520547,0.0035251445795869904,0.025440313111545987,0.9774986917844061,0.001953125,1.0,90.24563326902626,0.1766059359472138,0.04718452554444215,0.21112758553641406,0.20784313725490197,3.732421875,0.015655577299412915,0.962890625,0.0,0.0,0.05805260709780898,115.16090684840252,0.22536380987945698,0.2186453008184731,0.3872399237395826,0.3862745098039216,3.732421875,0.0136986301369863,0.984375,0.0,0.0,0.03611891179203343,-24.91527357937626,-0.04875787393224318,-0.17146077527403097,-0.17611233820316854,-0.1784313725490196,0.0,0.0019569471624266144,-0.021484375,0.0,0.0,0.021933695305775554,200000,124643,512,true,0.08
-2.146240,-1.646944,24,104.852335,29.252766,14,255,134.000000,24,23,1,-2.146240,-1.646944,140.530359,0.003424,91.010000,50.810000,266.152309,2.000000,0.787370,2959661,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0023,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0024.csv,In-situ Meas Data/Layer Camera/B0023.bmp,128.914399,102.774344,26.140055,0.100912,115.604992,103.223680,106.602560,112.226112,12.381312,-5.623552,18.004864,133.881208,77.665131,56.216078,90.485446,9.373510,14.422205,8,250,250,62500,139.000000,-1.201373,3.394547,2.132248,0.012727800880626224,0.0033046037039770612,0.025440313111545987,0.9807807807807808,0.001953125,1.0,90.74295090413467,0.17757916028206394,0.05584327028609738,0.2115044267595557,0.20980392156862746,3.251953125,0.0136986301369863,0.962890625,0.0,0.0,0.05959041922769431,88.10205298284698,0.17241106258874164,0.27965305048127787,0.28624313834820797,0.2901960784313726,3.251953125,0.015655577299412915,0.9765625,0.0,0.0,0.03695005022933409,2.6408979212876886,0.005168097693322299,-0.2238097801951805,-0.07473871158865228,-0.08039215686274512,0.0,-0.0019569471624266144,-0.013671875,0.0,0.0,0.022640368998360222,200000,124490,512,true,0.08
-0.844969,-1.110167,25,104.426801,29.430489,15,255,134.000000,25,24,1,-0.844969,-1.110167,142.439497,0.001711,91.010000,50.810000,234.886219,2.000000,0.800091,3090958,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0024,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0025.csv,In-situ Meas Data/Layer Camera/B0024.bmp,128.203704,102.372855,25.830849,0.108464,114.499968,103.368640,106.057472,111.811136,11.131328,-5.753664,16.884992,133.849206,77.486175,56.363031,88.104626,9.152866,14.212670,8,250,250,62500,138.000000,-2.097317,3.575150,1.951936,0.016939823874755382,0.004259364028709845,0.025440313111545987,0.9810469314079422,0.001953125,1.0,88.67802614097398,0.17353821162617217,0.046842124083213914,0.24080837967145968,0.23921568627450981,4.328125,0.015655577299412915,0.96484375,0.016194331983805668,0.0,0.05015959831274005,170.72562166777166,0.3341010208762655,0.23451890469095193,0.643238065259563,0.6431372549019608,4.328125,0.019569471624266144,0.986328125,0.01782178217821782,0.0,0.03726402926943908,-82.04759552679768,-0.1605628092500933,-0.18767678060773801,-0.40242968558810327,-0.403921568627451,0.0,-0.003913894324853229,-0.021484375,-0.001627450194412152,0.0,0.01289556904330097,200000,123814,512,true,0.08
-2.107901,-3.628218,26,104.673745,28.824375,16,255,134.000000,26,25,1,-2.107901,-3.628218,143.162496,0.001748,91.010000,50.810000,234.899937,2.000000,0.811995,3398615,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0025,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0026.csv,In-situ Meas Data/Layer Camera/B0025.bmp,127.974049,102.810527,25.163522,0.108736,115.291072,103.113856,106.781024,111.623904,12.177216,-4.842880,17.020096,131.714542,77.610855,54.103687,85.991917,9.270268,14.422205,8,250,250,62500,138.000000,-2.091207,3.075650,2.143024,0.018866193737769082,0.004738494941844014,0.0273972602739726,0.9740680713128039,0.001953125,1.0,87.55699341421739,0.1713444098125585,0.05646442007201764,0.22900883864795132,0.22549019607843138,4.8203125,0.01761252446183953,0.9609375,0.0,0.0,0.05379976620830832,159.05245404729192,0.3112572486248374,0.22588139279524713,0.5946084976984743,0.596078431372549,4.8203125,0.021526418786692758,0.986328125,0.0,0.0,0.039063613064873194,-71.49546063307453,-0.1399128388122789,-0.16941697272322948,-0.36559965905052305,-0.37058823529411766,0.0,-0.003913894324853229,-0.025390625,0.0,0.0,0.014736153143435127,200000,125908,512,true,0.08
-0.014843,-1.971289,27,105.224554,28.992410,16,255,134.000000,27,26,1,-0.014843,-1.971289,145.787106,0.003645,91.010000,50.810998,234.954665,2.000000,0.812318,3463620,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0026,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0027.csv,In-situ Meas Data/Layer Camera/B0026.bmp,129.859158,102.944406,26.914752,0.100592,115.482400,104.079968,106.790464,112.771904,11.402432,-5.981440,17.383872,132.994880,77.727855,55.267025,91.139604,9.523114,14.866069,8,250,250,62500,139.000000,-0.161061,3.287876,2.340101,0.01791829745596869,0.0038068430766844217,0.025440313111545987,0.9825085324232082,0.001953125,1.0,89.99947409966245,0.17612421545922202,0.04595806133242386,0.214160741251783,0.21176470588235294,4.578125,0.0136986301369863,0.96484375,0.0,0.0,0.05367371581184337,148.2548490629995,0.2901269061898229,0.242515661226196,0.5678201625940414,0.5686274509803921,4.578125,0.015655577299412915,0.990234375,0.0,0.0,0.0388311184443328,-58.25537496333706,-0.11400269073060088,-0.19655759989377214,-0.3536594213422585,-0.35686274509803917,0.0,-0.0019569471624266144,-0.025390625,0.0,0.0,0.01484259736751057,200000,124543,512,true,0.08
-2.180132,-1.515748,28,104.624013,29.144987,15,255,134.000000,28,27,1,-2.180132,-1.515748,140.260776,0.001984,91.010000,50.810000,234.870391,2.000000,0.784289,2939846,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0027,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0028.csv,In-situ Meas Data/Layer Camera/B0027.bmp,128.584656,102.542446,26.042210,0.109232,115.143808,103.171360,106.338048,111.977120,11.972448,-5.639072,17.611520,131.956733,77.444700,54.512033,89.744274,9.355068,14.317821,8,250,250,62500,138.000000,-1.434429,3.370950,2.156030,0.017589591487279843,0.003948077327223929,0.025440313111545987,0.9808778791829639,0.001953125,1.0,89.11375903638667,0.17439091787942596,0.04741518436979385,0.22246103245119223,0.2196078431372549,4.494140625,0.0136986301369863,0.96484375,0.0,0.0,0.050711550150130145,164.31551283805197,0.32155677659109977,0.2368009633492779,0.6529061403854541,0.6549019607843137,4.494140625,0.0136986301369863,0.9921875,0.0,0.0,0.038563789532913846,-75.2017538016653,-0.1471658587116738,-0.18938577897948405,-0.43044510793426194,-0.43529411764705883,0.0,0.0,-0.02734375,0.0,0.0,0.0121477606172163,200000,123997,512,true,0.08
-0.611335,-1.245454,29,105.546189,30.244766,17,255,134.000000,29,28,1,-0.611335,-1.245454,143.837653,0.002809,91.010000,50.810000,234.897695,2.000000,0.803207,3086693,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0028,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0029.csv,In-situ Meas Data/Layer Camera/B0028.bmp,131.733056,102.676304,29.056752,0.112624,116.865344,103.249024,108.461984,111.652384,13.616320,-3.190400,16.806720,140.603427,77.505120,63.098306,85.733804,9.221139,14.317821,8,250,250,62500,138.000000,1.391723,4.435891,2.079432,0.01643529843444227,0.003756623769357147,0.025440313111545987,0.978139534883721,0.001953125,1.0,90.60065740727072,0.17730069942714427,0.048564815198646985,0.23637515076752208,0.23529411764705882,4.19921875,0.015655577299412915,0.9609375,0.0,0.0,0.054786145595751526,179.98155936114802,0.3522144018809159,0.23541241331753437,0.6724645918502259,0.6745098039215687,4.19921875,0.01761252446183953,0.98828125,0.0,0.0,0.03657133086499248,-89.3809019538773,-0.17491370245377164,-0.1868475981188874,-0.4360894410827038,-0.43921568627450985,0.0,-0.0019569471624266144,-0.02734375,0.0,0.0,0.018214814730759046,200000,127155,512,true,0.08
-2.190415,-3.526528,30,104.677401,29.024727,17,255,134.000000,30,29,1,-2.190415,-3.526528,144.349046,0.003961,91.010000,50.810000,264.333171,2.000000,0.807793,3362404,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0029,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0030.csv,In-situ Meas Data/Layer Camera/B0029.bmp,128.372197,102.674481,25.697716,0.109424,115.815904,102.588320,106.520960,111.883264,13.227584,-5.362304,18.589888,133.798515,77.361495,56.437020,90.022887,9.364314,14.422205,8,250,250,62500,138.000000,-1.599143,3.280980,2.152655,0.01687866927592955,0.003705787037070234,0.023483365949119372,0.9773550724637681,0.00390625,0.998046875,87.8261868361548,0.17187120711576281,0.05954182894700088,0.23561469708771648,0.23333333333333334,4.3125,0.015655577299412915,0.96484375,0.0,0.0,0.051432887957066194,171.8119999029195,0.33622700568086006,0.22314284830604783,0.6596946643946658,0.6627450980392157,4.3125,0.015655577299412915,0.986328125,0.0,0.0,0.03582194506374998,-83.98581306676469,-0.16435579856509724,-0.16360101935904695,-0.42407996730694936,-0.4294117647058823,0.0,0.0,-0.021484375,0.0,0.0,0.015610942893316215,200000,123007,512,true,0.08
-0.076991,-2.008095,31,105.278659,29.206675,17,255,134.000000,31,30,1,-0.076991,-2.008095,145.912283,0.002246,91.010112,50.810000,234.886105,2.000000,0.812256,3413347,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0030,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0031.csv,In-situ Meas Data/Layer Camera/B0030.bmp,130.588120,102.839825,27.748295,0.112432,116.181216,103.595456,107.311808,112.464864,12.585760,-5.153056,17.738816,133.484757,77.390681,56.094076,88.699046,9.480599,14.764823,8,250,250,62500,138.000000,0.890653,3.598760,2.334805,0.01791829745596869,0.00395145792053574,0.025440313111545987,0.9812286689419796,0.001953125,1.0,90.42225651738381,0.1769515783119057,0.0627954386161097,0.20707290929842928,0.20392156862745098,4.578125,0.015655577299412915,0.962890625,0.0,0.0,0.051769760912106756,166.39506289638945,0.32562634617688735,0.22176140976543116,0.7137074226431172,0.7176470588235294,4.578125,0.015655577299412915,0.98828125,0.0,0.0,0.03660952109154088,-75.97280637900563,-0.14867476786498166,-0.15896597114932146,-0.5066345133446879,-0.5137254901960784,0.0,0.0,-0.025390625,0.0,0.0,0.015160239820565878,200000,124764,512,true,0.08
-2.457391,-1.575474,32,104.488005,28.910321,18,255,133.000000,32,31,1,-2.457391,-1.575474,139.378627,0.002550,91.010000,50.810000,234.891182,2.000000,0.785714,2956554,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0031,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0032.csv,In-situ Meas Data/Layer Camera/B0031.bmp,127.958113,102.548473,25.409640,0.105040,114.775104,103.230752,106.011264,111.994592,11.544352,-5.983328,17.527680,131.632104,77.420635,54.211470,90.468670,9.388536,14.422205,8,250,250,62500,138.000000,-1.951058,3.251525,2.200490,0.018300513698630137,0.004001510177787094,0.025440313111545987,0.9816207184628237,0.001953125,1.0,90.2459153121009,0.17660648789060843,0.05820430257750182,0.21356501547474008,0.20980392156862746,4.67578125,0.015655577299412915,0.966796875,0.0,0.0,0.05673897655827047,181.26079018480178,0.35471778901135376,0.21452982270860174,0.6531412113948738,0.6549019607843137,4.67578125,0.021526418786692758,0.9765625,0.0,0.0,0.038977960448537526,-91.01487487270087,-0.17811130112074533,-0.15632552013109993,-0.43957619592013375,-0.44509803921568625,0.0,-0.005870841487279843,-0.009765625,0.0,0.0,0.017761016109732942,200000,124198,512,true,0.08
-0.671592,-1.306191,33,104.111685,29.319213,19,255,133.000000,33,32,1,-0.671592,-1.306191,143.458921,0.003359,91.010000,50.810000,234.964370,2.000000,0.805178,3148837,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0032,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0033.csv,In-situ Meas Data/Layer Camera/B0032.bmp,127.449798,102.184047,25.265752,0.101392,114.141504,103.062400,106.215296,110.988608,11.079104,-4.773312,15.852416,133.376856,77.443164,55.933692,84.997446,9.136879,14.212670,8,250,250,62500,138.000000,-1.904006,3.845959,1.983246,0.01686338062622309,0.0037128132474868185,0.025440313111545987,0.9732547597461468,0.00390625,0.99609375,87.77767255974311,0.17177626724020179,0.07227816118635183,0.2485648220933761,0.24901960784313726,4.30859375,0.0136986301369863,0.966796875,0.0,0.0,0.050223449276603424,165.00727552351555,0.3229105196154903,0.22977599744226546,0.6414010122851421,0.6431372549019608,4.30859375,0.015655577299412915,0.984375,0.0,0.0,0.036716752692515425,-77.22960296377244,-0.1511342523752885,-0.15749783625591363,-0.392836190191766,-0.3941176470588236,0.0,-0.0019569471624266144,-0.017578125,0.0,0.0,0.013506696584087999,200000,123876,512,true,0.08
-2.018594,-3.516975,34,104.679328,28.772688,19,255,134.000000,34,33,1,-2.018594,-3.516975,144.218030,0.001693,91.010000,50.810000,234.995900,2.000000,0.811392,3412663,false,4000000,2000,2000,8,train,In-situ Meas Data/Layer Camera/B{index}.bmp::0033,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0034.csv,In-situ Meas Data/Layer Camera/B0033.bmp,128.370055,102.653204,25.716851,0.104512,115.450752,102.920640,106.044224,112.327168,12.530112,-6.282944,18.813056,134.069892,77.510497,56.559396,93.623227,9.491538,14.560220,8,250,250,62500,138.000000,-1.684807,3.124328,2.299695,0.016916890900195696,0.004421189634085382,0.025440313111545987,0.9783099864437416,0.001953125,1.0,89.94253667449728,0.17601279192660915,0.0638254928855874,0.22425010955300517,0.22156862745098038,4.322265625,0.0136986301369863,0.96484375,0.0,0.0,0.05437691796640126,174.00524682641282,0.3405190740242912,0.23665679369244516,0.6600481808570715,0.6627450980392157,4.322265625,0.015655577299412915,0.98828125,0.0,0.0,0.03618578170076923,-84.06271015191554,-0.16450628209768206,-0.17283130080685777,-0.43579807130406634,-0.4411764705882353,0.0,-0.0019569471624266144,-0.0234375,0.0,0.0,0.018191136265632034,200000,124996,512,true,0.08
